,date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
983397,2021-11-22,GB,50733.0,120.0,,1001502.0,10168953.0,145439.0,,355420826.0
983398,2021-11-23,GB,48197.0,143.0,,913448.0,10217150.0,145582.0,,356457390.0
983399,2021-11-24,GB,46771.0,116.0,,1077904.0,10263921.0,145698.0,,357580328.0
983400,2021-11-25,GB,43424.0,136.0,,1050515.0,10307345.0,145834.0,,358723895.0
983401,2021-11-26,GB,39329.0,132.0,,886114.0,10346674.0,145966.0,,359656486.0
983402,2021-11-27,GB,33300.0,108.0,,720113.0,10379974.0,146074.0,,360407219.0
983403,2021-11-28,GB,39704.0,120.0,,1017750.0,10419678.0,146194.0,,361457828.0
983404,2021-11-29,GB,56290.0,124.0,,1040782.0,10475968.0,146318.0,,362580755.0
983405,2021-11-30,GB,55694.0,96.0,,1010590.0,10531662.0,146414.0,,363694272.0
983406,2021-12-01,GB,54819.0,124.0,,1185982.0,10586481.0,146538.0,,364928232.0
983407,2021-12-02,GB,50320.0,108.0,,1135522.0,10636801.0,146646.0,,366164439.0
983408,2021-12-03,GB,45667.0,133.0,,1066986.0,10682468.0,146779.0,,367282001.0
983409,2021-12-04,GB,38782.0,147.0,,866910.0,10721250.0,146926.0,,368213727.0
983410,2021-12-05,GB,41051.0,112.0,,1132009.0,10762301.0,147038.0,,369385026.0
983411,2021-12-06,GB,59692.0,137.0,,1137478.0,10821993.0,147175.0,,370607005.0
983412,2021-12-07,GB,56252.0,122.0,,1063146.0,10878245.0,147297.0,,371768638.0
983413,2021-12-08,GB,58825.0,113.0,,1286150.0,10937070.0,147410.0,,373117102.0
983414,2021-12-09,GB,56994.0,125.0,,1317690.0,10994064.0,147535.0,,374535525.0
983415,2021-12-10,GB,52491.0,109.0,,1198855.0,11046555.0,147644.0,,375791269.0
983416,2021-12-11,GB,48594.0,96.0,,1000539.0,11095149.0,147740.0,,376834925.0
983417,2021-12-12,GB,53157.0,122.0,,1256352.0,11148306.0,147862.0,,378091303.0
983418,2021-12-13,GB,87170.0,104.0,,1349348.0,11235476.0,147966.0,,379531607.0
983419,2021-12-14,GB,102786.0,128.0,,1326539.0,11338262.0,148094.0,,380945652.0
983420,2021-12-15,GB,112699.0,113.0,,1640506.0,11450961.0,148207.0,,382659706.0
983421,2021-12-16,GB,106048.0,107.0,,1609826.0,11557009.0,148314.0,,384381445.0
983422,2021-12-17,GB,95879.0,129.0,,1575050.0,11652888.0,148443.0,,386029961.0
983423,2021-12-18,GB,88883.0,108.0,,1396458.0,11741771.0,148551.0,,387483337.0
983424,2021-12-19,GB,89129.0,103.0,,1457324.0,11830900.0,148654.0,,389037378.0
983425,2021-12-20,GB,133966.0,124.0,,1522487.0,11964866.0,148778.0,,390640143.0
983426,2021-12-21,GB,150292.0,101.0,,1510031.0,12115158.0,148879.0,,392249465.0
983427,2021-12-22,GB,161561.0,126.0,,1663545.0,12276719.0,149005.0,,393990015.0
983428,2021-12-23,GB,160634.0,132.0,,1630536.0,12437353.0,149137.0,,395749681.0
983429,2021-12-24,GB,137268.0,126.0,,1604482.0,12574621.0,149263.0,,397423002.0
983430,2021-12-25,GB,70362.0,108.0,,1158898.0,12644983.0,149371.0,,398631199.0
983431,2021-12-26,GB,116275.0,117.0,,1270902.0,12761258.0,149488.0,,399986274.0
983432,2021-12-27,GB,195007.0,144.0,,1317586.0,12956265.0,149632.0,,401376024.0
983433,2021-12-28,GB,212463.0,167.0,,1491353.0,13168728.0,149799.0,,402932171.0
983434,2021-12-29,GB,272790.0,126.0,,1515737.0,13441518.0,149925.0,,404519256.0
983435,2021-12-30,GB,236573.0,191.0,,1530435.0,13678091.0,150116.0,,406169402.0
983436,2021-12-31,GB,188564.0,169.0,,1731869.0,13866655.0,150285.0,,407981020.0
983437,2022-01-01,GB,118269.0,182.0,,1054753.0,13984924.0,150467.0,,409102602.0
983438,2022-01-02,GB,181065.0,177.0,,1359060.0,14165989.0,150644.0,,410520532.0
983439,2022-01-03,GB,229896.0,179.0,,1721767.0,14395885.0,150823.0,,412315619.0
983440,2022-01-04,GB,275647.0,220.0,,2061041.0,14671532.0,151043.0,,414532832.0
983441,2022-01-05,GB,222170.0,214.0,,2058093.0,14893702.0,151257.0,,416766097.0
983442,2022-01-06,GB,172980.0,258.0,,1799011.0,15066682.0,151515.0,,418837156.0
983443,2022-01-07,GB,120288.0,251.0,,1588137.0,15186970.0,151766.0,,420609308.0
983444,2022-01-08,GB,93612.0,245.0,,1314078.0,15280582.0,152011.0,,421998975.0
983445,2022-01-09,GB,95788.0,272.0,,1634426.0,15376370.0,152283.0,,423704813.0
983446,2022-01-10,GB,132955.0,279.0,,1620875.0,15509325.0,152562.0,,425534718.0
983447,2022-01-11,GB,115244.0,270.0,,1407849.0,15624569.0,152832.0,,427066281.0
983448,2022-01-12,GB,103221.0,262.0,,1572177.0,15727790.0,153094.0,,428735668.0
983449,2022-01-13,GB,96412.0,285.0,,1409318.0,15824202.0,153379.0,,430278990.0
983450,2022-01-14,GB,86325.0,281.0,,1257257.0,15910527.0,153660.0,,431616373.0
983451,2022-01-15,GB,77948.0,297.0,,1071093.0,15988475.0,153957.0,,432745047.0
983452,2022-01-16,GB,98094.0,295.0,,1275520.0,16086569.0,154252.0,,434102531.0
983453,2022-01-17,GB,131514.0,296.0,,1382747.0,16218083.0,154548.0,,435603681.0
983454,2022-01-18,GB,118857.0,290.0,,1313770.0,16336940.0,154838.0,,437056598.0
983455,2022-01-19,GB,111758.0,281.0,,1535657.0,16448698.0,155119.0,,438671516.0
983456,2022-01-20,GB,100325.0,254.0,,1371887.0,16549023.0,155373.0,,440162425.0
983457,2022-01-21,GB,91730.0,304.0,,1220379.0,16640753.0,155677.0,,441457617.0
983458,2022-01-22,GB,81733.0,286.0,,1038336.0,16722486.0,155963.0,,442554913.0
983459,2022-01-23,GB,102364.0,255.0,,1228669.0,16824850.0,156218.0,,443851257.0
983460,2022-01-24,GB,127364.0,281.0,,1355027.0,16952214.0,156499.0,,445320093.0
983461,2022-01-25,GB,113201.0,247.0,,1275404.0,17065415.0,156746.0,,446678099.0
983462,2022-01-26,GB,108668.0,264.0,,1442328.0,17174083.0,157010.0,,448195530.0
983463,2022-01-27,GB,96202.0,300.0,,1286463.0,17270285.0,157310.0,,449591133.0
983464,2022-01-28,GB,84026.0,261.0,,1160207.0,17354311.0,157571.0,,450884589.0
983465,2022-01-29,GB,73505.0,262.0,,923854.0,17427816.0,157833.0,,451863725.0
983466,2022-01-30,GB,87698.0,245.0,,1128984.0,17515514.0,158078.0,,453103828.0
983467,2022-01-31,GB,105047.0,257.0,,1236640.0,17620561.0,158335.0,,454478363.0
983468,2022-02-01,GB,93949.0,264.0,,1187284.0,17714510.0,158599.0,,455743684.0
983469,2022-02-02,GB,88417.0,248.0,,1337656.0,17802927.0,158847.0,,457150578.0
983470,2022-02-03,GB,76642.0,232.0,,1222608.0,17879569.0,159079.0,,458495884.0
983471,2022-02-04,GB,63264.0,195.0,,1064207.0,17942833.0,159274.0,,459628341.0
983472,2022-02-05,GB,52304.0,218.0,,845042.0,17995137.0,159492.0,,460522871.0
983473,2022-02-06,GB,60547.0,213.0,,1007469.0,18055684.0,159705.0,,461587520.0
983474,2022-02-07,GB,76483.0,180.0,,1141695.0,18132167.0,159885.0,,462875310.0
983475,2022-02-08,GB,69661.0,190.0,,1078195.0,18201828.0,160075.0,,464021331.0
983476,2022-02-09,GB,64339.0,181.0,,1176413.0,18266167.0,160256.0,,467339805.0
983477,2022-02-10,GB,52292.0,183.0,,1045891.0,18318459.0,160439.0,,468481112.0
983478,2022-02-11,GB,44557.0,164.0,,924488.0,18363016.0,160603.0,,469465023.0
983479,2022-02-12,GB,37527.0,165.0,,723602.0,18400543.0,160768.0,,470229402.0
983480,2022-02-13,GB,41755.0,175.0,,784949.0,18442298.0,160943.0,,471058590.0
983481,2022-02-14,GB,54746.0,192.0,,903293.0,18497044.0,161135.0,,472031203.0
983482,2022-02-15,GB,52501.0,174.0,,891198.0,18549545.0,161309.0,,472991060.0
983483,2022-02-16,GB,51570.0,168.0,,977558.0,18601115.0,161477.0,,474017352.0
983484,2022-02-17,GB,44716.0,163.0,,906915.0,18645831.0,161640.0,,475006823.0
983485,2022-02-18,GB,33239.0,159.0,,707876.0,18679070.0,161799.0,,475759159.0
983486,2022-02-19,GB,34648.0,157.0,,577649.0,18713718.0,161956.0,,476367388.0
983487,2022-02-20,GB,37717.0,167.0,,708132.0,18751435.0,162123.0,,477111496.0
983488,2022-02-21,GB,45127.0,146.0,,834143.0,18796562.0,162269.0,,478006868.0
983489,2022-02-22,GB,39186.0,144.0,,739443.0,18835748.0,162413.0,,478788460.0
983490,2022-02-23,GB,36476.0,146.0,,760441.0,18872224.0,162559.0,,479585592.0
983491,2022-02-24,GB,30631.0,166.0,,690010.0,18902855.0,162725.0,,480370538.0
983492,2022-02-25,GB,27833.0,148.0,,615874.0,18930688.0,162873.0,,481020476.0
983493,2022-02-26,GB,25086.0,134.0,,492118.0,18955774.0,163007.0,,481512594.0
983494,2022-02-27,GB,31360.0,136.0,,535313.0,18987134.0,163143.0,,482047986.0
983495,2022-02-28,GB,44641.0,145.0,,709674.0,19031775.0,163288.0,,482805930.0
983496,2022-03-01,GB,44788.0,135.0,,653860.0,19076563.0,163423.0,,483531510.0
983497,2022-03-02,GB,46174.0,161.0,,703159.0,19122737.0,163584.0,,484271455.0
983498,2022-03-03,GB,43761.0,160.0,,667217.0,19166498.0,163744.0,,485065522.0
983499,2022-03-04,GB,41407.0,132.0,,630426.0,19207905.0,163876.0,,485736856.0
983500,2022-03-05,GB,38753.0,126.0,,505253.0,19246658.0,164002.0,,486242109.0
983501,2022-03-06,GB,49023.0,131.0,,529677.0,19295681.0,164133.0,,486771809.0
983502,2022-03-07,GB,68521.0,147.0,,728433.0,19364202.0,164280.0,,487547668.0
983503,2022-03-08,GB,70107.0,147.0,,714301.0,19434309.0,164427.0,,488331255.0
983504,2022-03-09,GB,73529.0,141.0,,745484.0,19507838.0,164568.0,,489116841.0
983505,2022-03-10,GB,70503.0,154.0,,730205.0,19578341.0,164722.0,,489909822.0
983506,2022-03-11,GB,67029.0,142.0,,696949.0,19645370.0,164864.0,,490648384.0
983507,2022-03-12,GB,62068.0,144.0,,570068.0,19707438.0,165008.0,,491218452.0
983508,2022-03-13,GB,75729.0,154.0,,600618.0,19783167.0,165162.0,,491826648.0
983509,2022-03-14,GB,99833.0,181.0,,783005.0,19883000.0,165343.0,,492666384.0
983510,2022-03-15,GB,93703.0,154.0,,787563.0,19976703.0,165497.0,,493557578.0
983511,2022-03-16,GB,91754.0,184.0,,838519.0,20068457.0,165681.0,,494442488.0
983512,2022-03-17,GB,82849.0,187.0,,765678.0,20151306.0,165868.0,,495304892.0
983513,2022-03-18,GB,75283.0,208.0,,737174.0,20226589.0,166076.0,,496092500.0
983514,2022-03-19,GB,67412.0,195.0,,601004.0,20294001.0,166271.0,,496693504.0
983515,2022-03-20,GB,81049.0,201.0,,609563.0,20375050.0,166472.0,,497303169.0
983516,2022-03-21,GB,109281.0,185.0,,808175.0,20484331.0,166657.0,,498172678.0
983517,2022-03-22,GB,99094.0,225.0,,803232.0,20583425.0,166882.0,,499052785.0
983518,2022-03-23,GB,94176.0,209.0,,818369.0,20677601.0,167091.0,,499914588.0
983519,2022-03-24,GB,82897.0,216.0,,741482.0,20760498.0,167307.0,,500743859.0
983520,2022-03-25,GB,72430.0,227.0,,711313.0,20832928.0,167534.0,,501497888.0
983521,2022-03-26,GB,61451.0,219.0,,565023.0,20894379.0,167753.0,,502062911.0
983522,2022-03-27,GB,68335.0,228.0,,596444.0,20962714.0,167981.0,,502659493.0
983523,2022-03-28,GB,92852.0,230.0,,733949.0,21055566.0,168211.0,,503450392.0
983524,2022-03-29,GB,80127.0,246.0,,723268.0,21135693.0,168457.0,,504271332.0
983525,2022-03-30,GB,73640.0,243.0,,718329.0,21209333.0,168700.0,,505034488.0
983526,2022-03-31,GB,54782.0,259.0,,646488.0,21264115.0,168959.0,,505745305.0
983527,2022-04-01,GB,47462.0,255.0,,602173.0,21311577.0,169214.0,,506391000.0
983528,2022-04-02,GB,37584.0,283.0,,438301.0,21349161.0,169497.0,,506829301.0
983529,2022-04-03,GB,42170.0,266.0,,455688.0,21391331.0,169763.0,,507284989.0
983530,2022-04-04,GB,53716.0,251.0,,577242.0,21445047.0,170014.0,,507902196.0
983531,2022-04-05,GB,49101.0,269.0,,540210.0,21494148.0,170283.0,,508510604.0
983532,2022-04-06,GB,44744.0,274.0,,530032.0,21538892.0,170557.0,,509094199.0
983533,2022-04-07,GB,38706.0,289.0,,485790.0,21577598.0,170846.0,,509627125.0
983534,2022-04-08,GB,32981.0,302.0,,447329.0,21610579.0,171148.0,,510102005.0
983535,2022-04-09,GB,27880.0,264.0,,346756.0,21638459.0,171412.0,,510448761.0
983536,2022-04-10,GB,30947.0,284.0,,326339.0,21669406.0,171696.0,,510775158.0
983537,2022-04-11,GB,37369.0,261.0,,473685.0,21706775.0,171957.0,,511278513.0
983538,2022-04-12,GB,33769.0,279.0,,416194.0,21740544.0,172236.0,,511722118.0
983539,2022-04-13,GB,31681.0,295.0,,417887.0,21772225.0,172531.0,,512163743.0
983540,2022-04-14,GB,26638.0,271.0,,393622.0,21798863.0,172802.0,,512580923.0
983541,2022-04-15,GB,21610.0,250.0,,301587.0,21820473.0,173052.0,,512882510.0
983542,2022-04-16,GB,19918.0,257.0,,258166.0,21840391.0,173309.0,,513140676.0
983543,2022-04-17,GB,20142.0,258.0,,260955.0,21860533.0,173567.0,,513401706.0
983544,2022-04-18,GB,25215.0,252.0,,335903.0,21885748.0,173819.0,,513765456.0
983545,2022-04-19,GB,25766.0,206.0,,393357.0,21911514.0,174025.0,,514216795.0
983546,2022-04-20,GB,21444.0,241.0,,361720.0,21932958.0,174266.0,,514600471.0
983547,2022-04-21,GB,18461.0,208.0,,361689.0,21951419.0,174474.0,,515004835.0
983548,2022-04-22,GB,15696.0,216.0,,329908.0,21967115.0,174690.0,,515354593.0
983549,2022-04-23,GB,13206.0,207.0,,250549.0,21980321.0,174897.0,,515605142.0
983550,2022-04-24,GB,14713.0,179.0,,245010.0,21995034.0,175076.0,,515850154.0
983551,2022-04-25,GB,17099.0,189.0,,386115.0,22012133.0,175265.0,,516258347.0
983552,2022-04-26,GB,14557.0,183.0,,331187.0,22026690.0,175448.0,,516665927.0
983553,2022-04-27,GB,13049.0,191.0,,312751.0,22039739.0,175639.0,,516995770.0
983554,2022-04-28,GB,11599.0,186.0,,315804.0,22051338.0,175825.0,,517353077.0
983555,2022-04-29,GB,10007.0,183.0,,279737.0,22061345.0,176008.0,,517650339.0
983556,2022-04-30,GB,8354.0,182.0,,204510.0,22069699.0,176190.0,,517854849.0
983557,2022-05-01,GB,9032.0,178.0,,196515.0,22078731.0,176368.0,,518051364.0
983558,2022-05-02,GB,11891.0,161.0,,256771.0,22090622.0,176529.0,,518308135.0
983559,2022-05-03,GB,13310.0,143.0,,314178.0,22103932.0,176672.0,,518665511.0
983560,2022-05-04,GB,11664.0,135.0,,282173.0,22115596.0,176807.0,,518965114.0
983561,2022-05-05,GB,10211.0,141.0,,282724.0,22125807.0,176948.0,,519277040.0
983562,2022-05-06,GB,8943.0,134.0,,261960.0,22134750.0,177082.0,,519555322.0
983563,2022-05-07,GB,7516.0,136.0,,188173.0,22142266.0,177218.0,,519743495.0
983564,2022-05-08,GB,9062.0,114.0,,187982.0,22151328.0,177332.0,,519931477.0
983565,2022-05-09,GB,10694.0,115.0,,311994.0,22162022.0,177447.0,,520260387.0
983566,2022-05-10,GB,9743.0,120.0,,251245.0,22171765.0,177567.0,,520577785.0
983567,2022-05-11,GB,8722.0,108.0,,241462.0,22180487.0,177675.0,,520833251.0
983568,2022-05-12,GB,7638.0,119.0,,250072.0,22188125.0,177794.0,,521112763.0
983569,2022-05-13,GB,6937.0,96.0,,249783.0,22195062.0,177890.0,,521412322.0
983570,2022-05-14,GB,6118.0,92.0,,166005.0,22201180.0,177982.0,,521578327.0
983571,2022-05-15,GB,7973.0,89.0,,170690.0,22209153.0,178071.0,,521749017.0
983572,2022-05-16,GB,9417.0,84.0,,292259.0,22218570.0,178155.0,,522056356.0
983573,2022-05-17,GB,8284.0,94.0,,227805.0,22226854.0,178249.0,,522511312.0
983574,2022-05-18,GB,7636.0,70.0,,222723.0,22234490.0,178319.0,,522745542.0
983575,2022-05-19,GB,6818.0,72.0,,223448.0,22241308.0,178391.0,,523004361.0
983576,2022-05-20,GB,5817.0,76.0,,,22247577.0,178463.0,,
983577,2022-05-21,GB,5018.0,70.0,,,22252595.0,178533.0,,
983578,2022-05-22,GB,5997.0,71.0,,,22258592.0,178604.0,,
983579,2022-05-23,GB,7312.0,71.0,,,22265904.0,178675.0,,
983580,2022-05-24,GB,6679.0,54.0,,,22272583.0,178729.0,,
983581,2022-05-25,GB,6291.0,52.0,,,22278874.0,178781.0,,
983582,2022-05-26,GB,5751.0,67.0,,,22284625.0,178848.0,,
983583,2022-05-27,GB,5406.0,62.0,,,22290031.0,178910.0,,
983584,2022-05-28,GB,4988.0,55.0,,,22295019.0,178965.0,,
983585,2022-05-29,GB,5678.0,38.0,,,22300697.0,179003.0,,
983586,2022-05-30,GB,7114.0,67.0,,,22307811.0,179070.0,,
983587,2022-05-31,GB,7091.0,58.0,,,22314902.0,179128.0,,
983588,2022-06-01,GB,7013.0,42.0,,,22321915.0,179170.0,,
983589,2022-06-02,GB,6209.0,47.0,,,22328124.0,179217.0,,
983590,2022-06-03,GB,6637.0,38.0,,,22334761.0,179255.0,,
983591,2022-06-04,GB,7490.0,48.0,,,22342251.0,179303.0,,
983592,2022-06-05,GB,9815.0,48.0,,,22352066.0,179351.0,,
983593,2022-06-06,GB,11745.0,53.0,,,22363811.0,179404.0,,
983594,2022-06-07,GB,11404.0,40.0,,,22375215.0,179444.0,,
983595,2022-06-08,GB,11784.0,44.0,,,22386999.0,179488.0,,
983596,2022-06-09,GB,11314.0,39.0,,,22398313.0,179527.0,,
983597,2022-06-10,GB,10785.0,53.0,,,22409098.0,179580.0,,
983598,2022-06-11,GB,10074.0,44.0,,,22419172.0,179624.0,,
983599,2022-06-12,GB,12691.0,33.0,,,22431863.0,179657.0,,
983600,2022-06-13,GB,15273.0,38.0,,,22447136.0,179695.0,,
983601,2022-06-14,GB,15138.0,38.0,,,22462274.0,179733.0,,
983602,2022-06-15,GB,14834.0,47.0,,,22477108.0,179780.0,,
983603,2022-06-16,GB,14220.0,60.0,,,22491328.0,179840.0,,
983604,2022-06-17,GB,13919.0,55.0,,,22505247.0,179895.0,,
983605,2022-06-18,GB,13625.0,52.0,,,22518872.0,179947.0,,
983606,2022-06-19,GB,16993.0,58.0,,,22535865.0,180005.0,,
983607,2022-06-20,GB,19942.0,62.0,,,22555807.0,180067.0,,
983608,2022-06-21,GB,20894.0,61.0,,,22576701.0,180128.0,,
983609,2022-06-22,GB,20866.0,67.0,,,22597567.0,180195.0,,
983610,2022-06-23,GB,19587.0,74.0,,,22617154.0,180269.0,,
983611,2022-06-24,GB,18343.0,58.0,,,22635497.0,180327.0,,
983612,2022-06-25,GB,16793.0,73.0,,,22652290.0,180400.0,,
983613,2022-06-26,GB,20773.0,67.0,,,22673063.0,180467.0,,
983614,2022-06-27,GB,25099.0,75.0,,,22698162.0,180542.0,,
983615,2022-06-28,GB,25037.0,71.0,,,22723199.0,180613.0,,
983616,2022-06-29,GB,24599.0,86.0,,,22747798.0,180699.0,,
983617,2022-06-30,GB,24231.0,86.0,,,22772029.0,180785.0,,
983618,2022-07-01,GB,23639.0,97.0,,,22795668.0,180882.0,,
983619,2022-07-02,GB,21961.0,111.0,,,22817629.0,180993.0,,
983620,2022-07-03,GB,27776.0,100.0,,,22845405.0,181093.0,,
983621,2022-07-04,GB,33698.0,119.0,,,22879103.0,181212.0,,
983622,2022-07-05,GB,31410.0,117.0,,,22910513.0,181329.0,,
983623,2022-07-06,GB,29681.0,134.0,,,22940194.0,181463.0,,
983624,2022-07-07,GB,26453.0,124.0,,,22966647.0,181587.0,,
983625,2022-07-08,GB,24606.0,136.0,,,22991253.0,181723.0,,
983626,2022-07-09,GB,21243.0,150.0,,,23012496.0,181873.0,,
983627,2022-07-10,GB,25086.0,158.0,,,23037582.0,182031.0,,
983628,2022-07-11,GB,29824.0,152.0,,,23067406.0,182183.0,,
983629,2022-07-12,GB,26940.0,173.0,,,23094346.0,182356.0,,
983630,2022-07-13,GB,23855.0,163.0,,,23118201.0,182519.0,,
983631,2022-07-14,GB,21098.0,145.0,,,23139299.0,182664.0,,
983632,2022-07-15,GB,18358.0,145.0,,,23157657.0,182809.0,,
983633,2022-07-16,GB,15012.0,163.0,,,23172669.0,182972.0,,
983634,2022-07-17,GB,17233.0,197.0,,,23189902.0,183169.0,,
983635,2022-07-18,GB,18713.0,171.0,,,23208615.0,183340.0,,
983636,2022-07-19,GB,16666.0,313.0,,,23225281.0,183653.0,,
983637,2022-07-20,GB,16168.0,212.0,,,23241449.0,183865.0,,
983638,2022-07-21,GB,14154.0,155.0,,,23255603.0,184020.0,,
983639,2022-07-22,GB,12374.0,157.0,,,23267977.0,184177.0,,
983640,2022-07-23,GB,9927.0,159.0,,,23277904.0,184336.0,,
983641,2022-07-24,GB,11271.0,183.0,,,23289175.0,184519.0,,
983642,2022-07-25,GB,13295.0,151.0,,,23302470.0,184670.0,,
983643,2022-07-26,GB,11718.0,147.0,,,23314188.0,184817.0,,
983644,2022-07-27,GB,10536.0,148.0,,,23324724.0,184965.0,,
983645,2022-07-28,GB,9324.0,174.0,,,23334048.0,185139.0,,
983646,2022-07-29,GB,8503.0,176.0,,,23342551.0,185315.0,,
983647,2022-07-30,GB,7323.0,130.0,,,23349874.0,185445.0,,
983648,2022-07-31,GB,8419.0,142.0,,,23358293.0,185587.0,,
983649,2022-08-01,GB,9829.0,157.0,,,23368122.0,185744.0,,
983650,2022-08-02,GB,9163.0,155.0,,,23377285.0,185899.0,,
983651,2022-08-03,GB,8341.0,158.0,,,23385626.0,186057.0,,
983652,2022-08-04,GB,7287.0,124.0,,,23392913.0,186181.0,,
983653,2022-08-05,GB,6547.0,131.0,,,23399460.0,186312.0,,
983654,2022-08-06,GB,5418.0,119.0,,,23404878.0,186431.0,,
983655,2022-08-07,GB,6543.0,130.0,,,23411421.0,186561.0,,
983656,2022-08-08,GB,8055.0,130.0,,,23419476.0,186691.0,,
983657,2022-08-09,GB,7306.0,124.0,,,23426782.0,186815.0,,
983658,2022-08-10,GB,6727.0,119.0,,,23433509.0,186934.0,,
983659,2022-08-11,GB,6182.0,142.0,,,23439691.0,187076.0,,
983660,2022-08-12,GB,5330.0,138.0,,,23445021.0,187214.0,,
983661,2022-08-13,GB,4483.0,135.0,,,23449504.0,187349.0,,
983662,2022-08-14,GB,5359.0,109.0,,,23454863.0,187458.0,,
983663,2022-08-15,GB,6407.0,124.0,,,23461270.0,187582.0,,
983664,2022-08-16,GB,5539.0,106.0,,,23466809.0,187688.0,,
983665,2022-08-17,GB,4986.0,82.0,,,23471795.0,187770.0,,
983666,2022-08-18,GB,4432.0,93.0,,,23476227.0,187863.0,,
983667,2022-08-19,GB,3829.0,80.0,,,23480056.0,187943.0,,
983668,2022-08-20,GB,3268.0,99.0,,,23483324.0,188042.0,,
983669,2022-08-21,GB,4068.0,91.0,,,23487392.0,188133.0,,
983670,2022-08-22,GB,5148.0,84.0,,,23492540.0,188217.0,,
983671,2022-08-23,GB,4715.0,77.0,,,23497255.0,188294.0,,
983672,2022-08-24,GB,4526.0,69.0,,,23501781.0,188363.0,,
983673,2022-08-25,GB,3774.0,72.0,,,23505555.0,188435.0,,
983674,2022-08-26,GB,3434.0,69.0,,,23508989.0,188504.0,,
983675,2022-08-27,GB,3084.0,69.0,,,23512073.0,188573.0,,
983676,2022-08-28,GB,3429.0,69.0,,,23515502.0,188642.0,,
983677,2022-08-29,GB,4647.0,59.0,,,23520149.0,188701.0,,
983678,2022-08-30,GB,5187.0,59.0,,,23525336.0,188760.0,,
983679,2022-08-31,GB,4568.0,86.0,,,23529904.0,188846.0,,
983680,2022-09-01,GB,4230.0,54.0,,,23534134.0,188900.0,,
983681,2022-09-02,GB,3656.0,44.0,,,23537790.0,188944.0,,
983682,2022-09-03,GB,3315.0,29.0,,,23541105.0,188973.0,,
983683,2022-09-04,GB,4171.0,43.0,,,23545276.0,189016.0,,
983684,2022-09-05,GB,4152.0,10.0,,,23549428.0,189026.0,,
983685,2022-09-06,GB,3450.0,0.0,,,23552878.0,189026.0,,
983686,2022-09-07,GB,2093.0,0.0,,,23554971.0,189026.0,,
983687,2022-09-08,GB,0.0,0.0,,,23554971.0,189026.0,,
983688,2022-09-09,GB,0.0,0.0,,,23554971.0,189026.0,,
983689,2022-09-10,GB,0.0,0.0,,,23554971.0,189026.0,,
983690,2022-09-11,GB,0.0,0.0,,,23554971.0,189026.0,,
983691,2022-09-12,GB,0.0,0.0,,,23554971.0,189026.0,,
983692,2022-09-13,GB,0.0,0.0,,,23554971.0,189026.0,,
1187679,2020-01-01,ID,0.0,0.0,,,0.0,0.0,,
1187680,2020-01-02,ID,0.0,0.0,,,0.0,0.0,,
1187681,2020-01-03,ID,0.0,0.0,,,0.0,0.0,,
1187682,2020-01-04,ID,0.0,0.0,,,0.0,0.0,,
1187683,2020-01-05,ID,0.0,0.0,,,0.0,0.0,,
1187684,2020-01-06,ID,0.0,0.0,,,0.0,0.0,,
1187685,2020-01-07,ID,0.0,0.0,,,0.0,0.0,,
1187686,2020-01-08,ID,0.0,0.0,,,0.0,0.0,,
1187687,2020-01-09,ID,0.0,0.0,,,0.0,0.0,,
1187688,2020-01-10,ID,0.0,0.0,,,0.0,0.0,,
1187689,2020-01-11,ID,0.0,0.0,,,0.0,0.0,,
1187690,2020-01-12,ID,0.0,0.0,,,0.0,0.0,,
1187691,2020-01-13,ID,0.0,0.0,,,0.0,0.0,,
1187692,2020-01-14,ID,0.0,0.0,,,0.0,0.0,,
1187693,2020-01-15,ID,0.0,0.0,,,0.0,0.0,,
1187694,2020-01-16,ID,0.0,0.0,,,0.0,0.0,,
1187695,2020-01-17,ID,0.0,0.0,,,0.0,0.0,,
1187696,2020-01-18,ID,0.0,0.0,,,0.0,0.0,,
1187697,2020-01-19,ID,0.0,0.0,,,0.0,0.0,,
1187698,2020-01-20,ID,0.0,0.0,,,0.0,0.0,,
1187699,2020-01-21,ID,0.0,0.0,,,0.0,0.0,,
1187700,2020-01-22,ID,0.0,0.0,,,0.0,0.0,,
1187701,2020-01-23,ID,0.0,0.0,,,0.0,0.0,,
1187702,2020-01-24,ID,0.0,0.0,,,0.0,0.0,,
1187703,2020-01-25,ID,0.0,0.0,,,0.0,0.0,,
1187704,2020-01-26,ID,0.0,0.0,,,0.0,0.0,,
1187705,2020-01-27,ID,0.0,0.0,,,0.0,0.0,,
1187706,2020-01-28,ID,0.0,0.0,,,0.0,0.0,,
1187707,2020-01-29,ID,0.0,0.0,,,0.0,0.0,,
1187708,2020-01-30,ID,0.0,0.0,,,0.0,0.0,,
1187709,2020-01-31,ID,0.0,0.0,,,0.0,0.0,,
1187710,2020-02-01,ID,0.0,0.0,,,0.0,0.0,,
1187711,2020-02-02,ID,0.0,0.0,,,0.0,0.0,,
1187712,2020-02-03,ID,0.0,0.0,,,0.0,0.0,,
1187713,2020-02-04,ID,0.0,0.0,,,0.0,0.0,,
1187714,2020-02-05,ID,0.0,0.0,,,0.0,0.0,,
1187715,2020-02-06,ID,0.0,0.0,,,0.0,0.0,,
1187716,2020-02-07,ID,0.0,0.0,,,0.0,0.0,,
