,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,public_information_campaigns,facial_coverings,vaccination_policy,date,location_key,stringency_index
138813,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-07,ID,71.76
138814,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-08,ID,71.76
138815,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-09,ID,71.76
138816,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-10,ID,71.76
138817,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-11,ID,71.76
138818,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-12,ID,71.76
138819,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-13,ID,71.76
138820,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-14,ID,71.76
138821,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-15,ID,71.76
138822,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-16,ID,71.76
138823,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-17,ID,71.76
138824,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-18,ID,71.76
138825,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-19,ID,71.76
138826,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-20,ID,71.76
138827,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-21,ID,71.76
138828,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-22,ID,71.76
138829,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-23,ID,71.76
138830,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-24,ID,71.76
138831,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-25,ID,71.76
138832,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-26,ID,71.76
138833,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-27,ID,71.76
138834,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-28,ID,71.76
138835,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-29,ID,71.76
138836,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-30,ID,71.76
138837,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-03-31,ID,71.76
138838,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-01,ID,71.76
138839,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-02,ID,71.76
138840,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-03,ID,71.76
138841,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-04,ID,71.76
138842,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-05,ID,71.76
138843,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-06,ID,71.76
138844,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-07,ID,71.76
138845,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-08,ID,71.76
138846,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-09,ID,71.76
138847,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-10,ID,71.76
138848,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-11,ID,71.76
138849,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-12,ID,71.76
138850,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-13,ID,71.76
138851,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-14,ID,71.76
138852,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-15,ID,71.76
138853,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-16,ID,71.76
138854,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-17,ID,71.76
138855,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-18,ID,71.76
138856,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-19,ID,71.76
138857,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-20,ID,71.76
138858,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-21,ID,71.76
138859,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-22,ID,71.76
138860,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-23,ID,71.76
138861,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-24,ID,71.76
138862,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-25,ID,71.76
138863,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-26,ID,71.76
138864,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-27,ID,71.76
138865,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-28,ID,71.76
138866,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-29,ID,71.76
138867,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-04-30,ID,71.76
138868,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-01,ID,71.76
138869,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-02,ID,71.76
138870,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-03,ID,71.76
138871,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-04,ID,71.76
138872,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-05,ID,71.76
138873,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-06,ID,71.76
138874,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-07,ID,71.76
138875,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-08,ID,71.76
138876,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-09,ID,71.76
138877,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-10,ID,71.76
138878,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-11,ID,71.76
138879,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-12,ID,71.76
138880,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-13,ID,71.76
138881,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-14,ID,71.76
138882,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-15,ID,71.76
138883,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-16,ID,71.76
138884,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-17,ID,71.76
138885,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-18,ID,71.76
138886,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-19,ID,71.76
138887,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-20,ID,71.76
138888,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-21,ID,71.76
138889,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-22,ID,71.76
138890,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-23,ID,71.76
138891,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-24,ID,71.76
138892,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-25,ID,71.76
138893,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-26,ID,71.76
138894,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-27,ID,71.76
138895,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-28,ID,71.76
138896,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-29,ID,71.76
138897,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-30,ID,71.76
138898,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-05-31,ID,71.76
138899,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-01,ID,71.76
138900,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-02,ID,71.76
138901,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-03,ID,71.76
138902,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-04,ID,71.76
138903,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-05,ID,71.76
138904,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-06,ID,71.76
138905,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-07,ID,71.76
138906,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-08,ID,71.76
138907,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-09,ID,71.76
138908,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-10,ID,71.76
138909,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-11,ID,71.76
138910,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-12,ID,71.76
138911,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-13,ID,71.76
138912,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-14,ID,71.76
138913,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-15,ID,71.76
138914,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-16,ID,71.76
138915,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-17,ID,71.76
138916,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-18,ID,71.76
138917,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-19,ID,71.76
138918,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-20,ID,71.76
138919,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-21,ID,71.76
138920,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-22,ID,71.76
138921,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-23,ID,71.76
138922,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-24,ID,71.76
138923,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-25,ID,71.76
138924,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-26,ID,71.76
138925,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-27,ID,71.76
138926,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-28,ID,71.76
138927,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-29,ID,71.76
138928,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-06-30,ID,71.76
138929,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-01,ID,71.76
138930,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-02,ID,71.76
138931,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-03,ID,71.76
138932,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-04,ID,71.76
138933,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-05,ID,71.76
138934,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-06,ID,71.76
138935,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-07,ID,71.76
138936,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-08,ID,71.76
138937,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-09,ID,71.76
138938,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-10,ID,71.76
138939,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-11,ID,71.76
138940,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-12,ID,71.76
138941,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-13,ID,71.76
138942,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-14,ID,71.76
138943,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-15,ID,71.76
138944,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-16,ID,71.76
138945,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-17,ID,71.76
138946,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-18,ID,71.76
138947,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-19,ID,71.76
138948,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-20,ID,71.76
138949,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-21,ID,71.76
138950,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-22,ID,71.76
138951,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-23,ID,71.76
138952,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-24,ID,71.76
138953,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-25,ID,71.76
138954,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-26,ID,71.76
138955,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2021-07-27,ID,71.76
138956,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-07-28,ID,71.76
138957,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-07-29,ID,71.76
138958,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-07-30,ID,71.76
138959,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-07-31,ID,71.76
138960,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-01,ID,71.76
138961,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-02,ID,71.76
138962,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-03,ID,71.76
138963,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-04,ID,71.76
138964,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-05,ID,71.76
138965,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-06,ID,71.76
138966,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-07,ID,71.76
138967,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-08,ID,71.76
138968,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-09,ID,71.76
138969,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-10,ID,71.76
138970,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-11,ID,71.76
138971,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-12,ID,71.76
138972,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-13,ID,71.76
138973,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-14,ID,71.76
138974,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-15,ID,71.76
138975,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-16,ID,71.76
138976,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-17,ID,71.76
138977,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-18,ID,71.76
138978,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-19,ID,71.76
138979,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-20,ID,71.76
138980,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-21,ID,71.76
138981,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-22,ID,71.76
138982,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-23,ID,71.76
138983,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-24,ID,71.76
138984,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-25,ID,71.76
138985,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-26,ID,71.76
138986,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-27,ID,71.76
138987,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-28,ID,71.76
138988,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-29,ID,71.76
138989,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-30,ID,71.76
138990,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-08-31,ID,71.76
138991,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-01,ID,71.76
138992,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-02,ID,71.76
138993,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-03,ID,71.76
138994,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-04,ID,71.76
138995,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-05,ID,71.76
138996,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-06,ID,71.76
138997,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-07,ID,71.76
138998,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-08,ID,71.76
138999,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-09,ID,71.76
139000,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-10,ID,71.76
139001,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-11,ID,71.76
139002,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-12,ID,71.76
139003,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-13,ID,71.76
139004,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-14,ID,71.76
139005,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2021-09-15,ID,71.76
139006,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-16,ID,74.54
139007,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-17,ID,74.54
139008,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-18,ID,74.54
139009,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-19,ID,74.54
139010,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-20,ID,68.98
139011,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-21,ID,68.98
139012,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-22,ID,68.98
139013,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-23,ID,68.98
139014,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-24,ID,68.98
139015,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-25,ID,68.98
139016,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-26,ID,68.98
139017,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2021-09-27,ID,68.98
139018,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2021-09-28,ID,68.98
139019,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2021-09-29,ID,68.98
139020,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2021-09-30,ID,68.98
139021,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2021-10-01,ID,68.98
139022,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2021-10-02,ID,68.98
139023,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2021-10-03,ID,68.98
139024,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2021-10-04,ID,68.98
139025,1.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2021-10-05,ID,67.13
