,date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
402023,2021-01-10,GB,,2286572.0,,391399.0,,2677971.0,,,,,,,,,,,,,,,,,,,,,,,,
402024,2021-01-11,GB,145076.0,2431648.0,20768.0,412167.0,165844.0,2843815.0,,,,,,,,,,,,,,,,,,,,,,,,
402025,2021-01-12,GB,207661.0,2639309.0,16065.0,428232.0,223726.0,3067541.0,,,,,,,,,,,,,,,,,,,,,,,,
402026,2021-01-13,GB,278943.0,2918252.0,9745.0,437977.0,288688.0,3356229.0,,,,,,,,,,,,,,,,,,,,,,,,
402027,2021-01-14,GB,316694.0,3234946.0,5257.0,443234.0,321951.0,3678180.0,,,,,,,,,,,,,,,,,,,,,,,,
402028,2021-01-15,GB,341317.0,3576263.0,4208.0,447442.0,345525.0,4023705.0,,,,,,,,,,,,,,,,,,,,,,,,
402029,2021-01-16,GB,296131.0,3872394.0,2620.0,450062.0,298751.0,4322456.0,,,,,,,,,,,,,,,,,,,,,,,,
402030,2021-01-17,GB,190107.0,4062501.0,2239.0,452301.0,192346.0,4514802.0,,,,,,,,,,,,,,,,,,,,,,,,
402031,2021-01-18,GB,204076.0,4266577.0,4565.0,456866.0,208641.0,4723443.0,,,,,,,,,,,,,,,,,,,,,,,,
402032,2021-01-19,GB,343163.0,4609740.0,3759.0,460625.0,346922.0,5070365.0,,,,,,,,,,,,,,,,,,,,,,,,
402033,2021-01-20,GB,363508.0,4973248.0,3411.0,464036.0,366919.0,5437284.0,,,,,,,,,,,,,,,,,,,,,,,,
402034,2021-01-21,GB,409855.0,5383103.0,2760.0,466796.0,412615.0,5849899.0,,,,,,,,,,,,,,,,,,,,,,,,
402035,2021-01-22,GB,478248.0,5861351.0,1821.0,468617.0,480069.0,6329968.0,,,,,,,,,,,,,,,,,,,,,,,,
402036,2021-01-23,GB,491970.0,6353321.0,1043.0,469660.0,493013.0,6822981.0,,,,,,,,,,,,,,,,,,,,,,,,
402037,2021-01-24,GB,220249.0,6573570.0,818.0,470478.0,221067.0,7044048.0,,,,,,,,,,,,,,,,,,,,,,,,
402038,2021-01-25,GB,279757.0,6853327.0,1968.0,472446.0,281725.0,7325773.0,,,,,,,,,,,,,,,,,,,,,,,,
402039,2021-01-26,GB,311060.0,7164387.0,1710.0,474156.0,312770.0,7638543.0,,,,,,,,,,,,,,,,,,,,,,,,
402040,2021-01-27,GB,312378.0,7476765.0,2329.0,476485.0,314707.0,7953250.0,,,,,,,,,,,,,,,,,,,,,,,,
402041,2021-01-28,GB,414419.0,7891184.0,1769.0,478254.0,416188.0,8369438.0,,,,,,,,,,,,,,,,,,,,,,,,
402042,2021-01-29,GB,487756.0,8378940.0,2178.0,480432.0,489934.0,8859372.0,,,,,,,,,,,,,,,,,,,,,,,,
402043,2021-01-30,GB,598389.0,8977329.0,10621.0,491053.0,609010.0,9468382.0,,,,,,,,,,,,,,,,,,,,,,,,
402044,2021-01-31,GB,319038.0,9296367.0,3156.0,494209.0,322194.0,9790576.0,,,,,,,,,,,,,,,,,,,,,,,,
402045,2021-02-01,GB,350348.0,9646715.0,2587.0,496796.0,352935.0,10143511.0,,,,,,,,,,,,,,,,,,,,,,,,
402046,2021-02-02,GB,374756.0,10021471.0,2166.0,498962.0,376922.0,10520433.0,,,,,,,,,,,,,,,,,,,,,,,,
402047,2021-02-03,GB,469016.0,10490487.0,2995.0,501957.0,472011.0,10992444.0,,,,,,,,,,,,,,,,,,,,,,,,
402048,2021-02-04,GB,480560.0,10971047.0,4036.0,505993.0,484596.0,11477040.0,,,,,,,,,,,,,,,,,,,,,,,,
402049,2021-02-05,GB,494163.0,11465210.0,4064.0,510057.0,498227.0,11975267.0,,,,,,,,,,,,,,,,,,,,,,,,
402050,2021-02-06,GB,549808.0,12015018.0,1662.0,511719.0,551470.0,12526737.0,,,,,,,,,,,,,,,,,,,,,,,,
402051,2021-02-07,GB,278988.0,12294006.0,862.0,512581.0,279850.0,12806587.0,,,,,,,,,,,,,,,,,,,,,,,,
402052,2021-02-08,GB,352480.0,12646486.0,3811.0,516392.0,356291.0,13162878.0,,,,,,,,,,,,,,,,,,,,,,,,
402053,2021-02-09,GB,411812.0,13058298.0,3161.0,519553.0,414973.0,13577851.0,,,,,,,,,,,,,,,,,,,,,,,,
402054,2021-02-10,GB,450810.0,13509108.0,4894.0,524447.0,455704.0,14033555.0,,,,,,,,,,,,,,,,,,,,,,,,
402055,2021-02-11,GB,503116.0,14012224.0,5647.0,530094.0,508763.0,14542318.0,,,,,,,,,,,,,,,,,,,,,,,,
402056,2021-02-12,GB,544603.0,14556827.0,4775.0,534869.0,549378.0,15091696.0,,,,,,,,,,,,,,,,,,,,,,,,
402057,2021-02-13,GB,505362.0,15062189.0,2846.0,537715.0,508208.0,15599904.0,,,,,,,,,,,,,,,,,,,,,,,,
402058,2021-02-14,GB,237962.0,15300151.0,1915.0,539630.0,239877.0,15839781.0,,,,,,,,,,,,,,,,,,,,,,,,
402059,2021-02-15,GB,275956.0,15576107.0,6535.0,546165.0,282491.0,16122272.0,,,,,,,,,,,,,,,,,,,,,,,,
402060,2021-02-16,GB,364865.0,15940972.0,12412.0,558577.0,377277.0,16499549.0,,,,,,,,,,,,,,,,,,,,,,,,
402061,2021-02-17,GB,482110.0,16423082.0,15147.0,573724.0,497257.0,16996806.0,,,,,,,,,,,,,,,,,,,,,,,,
402062,2021-02-18,GB,452454.0,16875536.0,15867.0,589591.0,468321.0,17465127.0,,,,,,,,,,,,,,,,,,,,,,,,
402063,2021-02-19,GB,371906.0,17247442.0,15294.0,604885.0,387200.0,17852327.0,,,,,,,,,,,,,,,,,,,,,,,,
402064,2021-02-20,GB,334679.0,17582121.0,10263.0,615148.0,344942.0,18197269.0,,,,,,,,,,,,,,,,,,,,,,,,
402065,2021-02-21,GB,141719.0,17723840.0,9177.0,624325.0,150896.0,18348165.0,,,,,,,,,,,,,,,,,,,,,,,,
402066,2021-02-22,GB,192341.0,17916181.0,18463.0,642788.0,210804.0,18558969.0,,,,,,,,,,,,,,,,,,,,,,,,
402067,2021-02-23,GB,326692.0,18242873.0,26317.0,669105.0,353009.0,18911978.0,,,,,,,,,,,,,,,,,,,,,,,,
402068,2021-02-24,GB,448962.0,18691835.0,31613.0,700718.0,480575.0,19392553.0,,,,,,,,,,,,,,,,,,,,,,,,
402069,2021-02-25,GB,485720.0,19177555.0,35319.0,736037.0,521039.0,19913592.0,,,,,,,,,,,,,,,,,,,,,,,,
402070,2021-02-26,GB,504493.0,19682048.0,32773.0,768810.0,537266.0,20450858.0,,,,,,,,,,,,,,,,,,,,,,,,
402071,2021-02-27,GB,407503.0,20089551.0,27322.0,796132.0,434825.0,20885683.0,,,,,,,,,,,,,,,,,,,,,,,,
402072,2021-02-28,GB,185900.0,20275451.0,19684.0,815816.0,205584.0,21091267.0,,,,,,,,,,,,,,,,,,,,,,,,
402073,2021-03-01,GB,203168.0,20478619.0,28282.0,844098.0,231450.0,21322717.0,,,,,,,,,,,,,,,,,,,,,,,,
402074,2021-03-02,GB,224996.0,20703615.0,51314.0,895412.0,276310.0,21599027.0,,,,,,,,,,,,,,,,,,,,,,,,
402075,2021-03-03,GB,278956.0,20982571.0,68450.0,963862.0,347406.0,21946433.0,,,,,,,,,,,,,,,,,,,,,,,,
402076,2021-03-04,GB,376244.0,21358815.0,70206.0,1034068.0,446450.0,22392883.0,,,,,,,,,,,,,,,,,,,,,,,,
402077,2021-03-05,GB,437463.0,21796278.0,56772.0,1090840.0,494235.0,22887118.0,,,,,,,,,,,,,,,,,,,,,,,,
402078,2021-03-06,GB,416834.0,22213112.0,31562.0,1122402.0,448396.0,23335514.0,,,,,,,,,,,,,,,,,,,,,,,,
402079,2021-03-07,GB,164143.0,22377255.0,20241.0,1142643.0,184384.0,23519898.0,,,,,,,,,,,,,,,,,,,,,,,,
402080,2021-03-08,GB,215273.0,22592528.0,38788.0,1181431.0,254061.0,23773959.0,,,,,,,,,,,,,,,,,,,,,,,,
402081,2021-03-09,GB,217301.0,22809829.0,72922.0,1254353.0,290223.0,24064182.0,,,,,,,,,,,,,,,,,,,,,,,,
402082,2021-03-10,GB,243887.0,23053716.0,97162.0,1351515.0,341049.0,24405231.0,,,,,,,,,,,,,,,,,,,,,,,,
402083,2021-03-11,GB,260809.0,23314525.0,93563.0,1445078.0,354372.0,24759603.0,,,,,,,,,,,,,,,,,,,,,,,,
402084,2021-03-12,GB,369578.0,23684103.0,87676.0,1532754.0,457254.0,25216857.0,,,,,,,,,,,,,,,,,,,,,,,,
402085,2021-03-13,GB,512108.0,24196211.0,52155.0,1584909.0,564263.0,25781120.0,,,,,,,,,,,,,,,,,,,,,,,,
402086,2021-03-14,GB,257010.0,24453221.0,25371.0,1610280.0,282381.0,26063501.0,,,,,,,,,,,,,,,,,,,,,,,,
402087,2021-03-15,GB,386685.0,24839906.0,53366.0,1663646.0,440051.0,26503552.0,,,,,,,,,,,,,,,,,,,,,,,,
402088,2021-03-16,GB,433320.0,25273226.0,95799.0,1759445.0,529119.0,27032671.0,,,,,,,,,,,,,,,,,,,,,,,,
402089,2021-03-17,GB,462246.0,25735472.0,119609.0,1879054.0,581855.0,27614526.0,,,,,,,,,,,,,,,,,,,,,,,,
402090,2021-03-18,GB,528260.0,26263732.0,132016.0,2011070.0,660276.0,28274802.0,,,,,,,,,,,,,,,,,,,,,,,,
402091,2021-03-19,GB,614930.0,26878662.0,125725.0,2136795.0,740655.0,29015457.0,,,,,,,,,,,,,,,,,,,,,,,,
402092,2021-03-20,GB,752308.0,27630970.0,91977.0,2228772.0,844285.0,29859742.0,,,,,,,,,,,,,,,,,,,,,,,,
402093,2021-03-21,GB,367006.0,27997976.0,52612.0,2281384.0,419618.0,30279360.0,,,,,,,,,,,,,,,,,,,,,,,,
402094,2021-03-22,GB,329897.0,28327873.0,82300.0,2363684.0,412197.0,30691557.0,,,,,,,,,,,,,,,,,,,,,,,,
402095,2021-03-23,GB,325650.0,28653523.0,169155.0,2532839.0,494805.0,31186362.0,,,,,,,,,,,,,,,,,,,,,,,,
402096,2021-03-24,GB,337665.0,28991188.0,242642.0,2775481.0,580307.0,31766669.0,,,,,,,,,,,,,,,,,,,,,,,,
402097,2021-03-25,GB,324942.0,29316130.0,234382.0,3009863.0,559324.0,32325993.0,,,,,,,,,,,,,,,,,,,,,,,,
402098,2021-03-26,GB,411305.0,29727435.0,283654.0,3293517.0,694959.0,33020952.0,,,,,,,,,,,,,,,,,,,,,,,,
402099,2021-03-27,GB,424301.0,30151736.0,238861.0,3532378.0,663162.0,33684114.0,,,,,,,,,,,,,,,,,,,,,,,,
402100,2021-03-28,GB,293548.0,30445284.0,147594.0,3679972.0,441142.0,34125256.0,,,,,,,,,,,,,,,,,,,,,,,,
402101,2021-03-29,GB,236809.0,30682093.0,168230.0,3848202.0,405039.0,34530295.0,,,,,,,,,,,,,,,,,,,,,,,,
402102,2021-03-30,GB,225917.0,30908010.0,277682.0,4125884.0,503599.0,35033894.0,,,,,,,,,,,,,,,,,,,,,,,,
402103,2021-03-31,GB,239434.0,31147444.0,387574.0,4513458.0,627008.0,35660902.0,,,,,,,,,,,,,,,,,,,,,,,,
402104,2021-04-01,GB,170818.0,31318262.0,445416.0,4958874.0,616234.0,36277136.0,,,,,,,,,,,,,,,,,,,,,,,,
402105,2021-04-02,GB,107420.0,31425682.0,246631.0,5205505.0,354051.0,36631187.0,,,,,,,,,,,,,,,,,,,,,,,,
402106,2021-04-03,GB,107886.0,31533568.0,178913.0,5384418.0,286799.0,36917986.0,,,,,,,,,,,,,,,,,,,,,,,,
402107,2021-04-04,GB,48055.0,31581623.0,47708.0,5432126.0,95763.0,37013749.0,,,,,,,,,,,,,,,,,,,,,,,,
402108,2021-04-05,GB,40744.0,31622367.0,64590.0,5496716.0,105334.0,37119083.0,,,,,,,,,,,,,,,,,,,,,,,,
402109,2021-04-06,GB,85227.0,31707594.0,186793.0,5683509.0,272020.0,37391103.0,,,,,,,,,,,,,,,,,,,,,,,,
402110,2021-04-07,GB,99530.0,31807124.0,408396.0,6091905.0,507926.0,37899029.0,,,,,,,,,,,,,,,,,,,,,,,,
402111,2021-04-08,GB,96242.0,31903366.0,449269.0,6541174.0,545511.0,38444540.0,,,,,,,,,,,,,,,,,,,,,,,,
402112,2021-04-09,GB,106878.0,32010244.0,450136.0,6991310.0,557014.0,39001554.0,,,,,,,,,,,,,,,,,,,,,,,,
402113,2021-04-10,GB,111109.0,32121353.0,475230.0,7466540.0,586339.0,39587893.0,,,,,,,,,,,,,,,,,,,,,,,,
402114,2021-04-11,GB,69223.0,32190576.0,189665.0,7656205.0,258888.0,39846781.0,,,,,,,,,,,,,,,,,,,,,,,,
402115,2021-04-12,GB,59905.0,32250481.0,201191.0,7857396.0,261096.0,40107877.0,,,,,,,,,,,,,,,,,,,,,,,,
402116,2021-04-13,GB,76123.0,32326604.0,312685.0,8170081.0,388808.0,40496685.0,,,,,,,,,,,,,,,,,,,,,,,,
402117,2021-04-14,GB,117835.0,32444439.0,343783.0,8513864.0,461618.0,40958303.0,,,,,,,,,,,,,,,,,,,,,,,,
402118,2021-04-15,GB,129782.0,32574221.0,417683.0,8931547.0,547465.0,41505768.0,,,,,,,,,,,,,,,,,,,,,,,,
402119,2021-04-16,GB,135557.0,32709778.0,499664.0,9431211.0,635221.0,42140989.0,,,,,,,,,,,,,,,,,,,,,,,,
402120,2021-04-17,GB,139445.0,32849223.0,499635.0,9930846.0,639080.0,42780069.0,,,,,,,,,,,,,,,,,,,,,,,,
402121,2021-04-18,GB,83225.0,32932448.0,221193.0,10152039.0,304418.0,43084487.0,,,,,,,,,,,,,,,,,,,,,,,,
402122,2021-04-19,GB,99672.0,33032120.0,273751.0,10425790.0,373423.0,43457910.0,,,,,,,,,,,,,,,,,,,,,,,,
402123,2021-04-20,GB,107622.0,33139742.0,350027.0,10775817.0,457649.0,43915559.0,,,,,,,,,,,,,,,,,,,,,,,,
402124,2021-04-21,GB,117909.0,33257651.0,416784.0,11192601.0,534693.0,44450252.0,,,,,,,,,,,,,,,,,,,,,,,,
402125,2021-04-22,GB,130986.0,33388637.0,431070.0,11623671.0,562056.0,45012308.0,,,,,,,,,,,,,,,,,,,,,,,,
402126,2021-04-23,GB,135786.0,33524423.0,465015.0,12088686.0,600801.0,45613109.0,,,,,,,,,,,,,,,,,,,,,,,,
402127,2021-04-24,GB,148767.0,33673190.0,547636.0,12636322.0,696403.0,46309512.0,,,,,,,,,,,,,,,,,,,,,,,,
402128,2021-04-25,GB,79695.0,33752885.0,260801.0,12897123.0,340496.0,46650008.0,,,,,,,,,,,,,,,,,,,,,,,,
402129,2021-04-26,GB,90695.0,33843580.0,304688.0,13201811.0,395383.0,47045391.0,,,,,,,,,,,,,,,,,,,,,,,,
402130,2021-04-27,GB,116328.0,33959908.0,379265.0,13581076.0,495593.0,47540984.0,,,,,,,,,,,,,,,,,,,,,,,,
402131,2021-04-28,GB,134140.0,34094048.0,462885.0,14043961.0,597025.0,48138009.0,,,,,,,,,,,,,,,,,,,,,,,,
402132,2021-04-29,GB,122568.0,34216616.0,491567.0,14535528.0,614135.0,48752144.0,,,,,,,,,,,,,,,,,,,,,,,,
402133,2021-04-30,GB,145589.0,34362205.0,421785.0,14957313.0,567374.0,49319518.0,,,,,,,,,,,,,,,,,,,,,,,,
402134,2021-05-01,GB,143175.0,34505380.0,372304.0,15329617.0,515479.0,49834997.0,,,,,,,,,,,,,,,,,,,,,,,,
402135,2021-05-02,GB,89924.0,34595304.0,172891.0,15502508.0,262815.0,50097812.0,,,,,,,,,,,,,,,,,,,,,,,,
402136,2021-05-03,GB,72600.0,34667904.0,127499.0,15630007.0,200099.0,50297911.0,,,,,,,,,,,,,,,,,,,,,,,,
402137,2021-05-04,GB,127170.0,34795074.0,257486.0,15887493.0,384656.0,50682567.0,,,,,,,,,,,,,,,,,,,,,,,,
402138,2021-05-05,GB,139097.0,34934171.0,404226.0,16291719.0,543323.0,51225890.0,,,,,,,,,,,,,,,,,,,,,,,,
402139,2021-05-06,GB,135470.0,35069641.0,473001.0,16764720.0,608471.0,51834361.0,,,,,,,,,,,,,,,,,,,,,,,,
402140,2021-05-07,GB,133001.0,35202642.0,465822.0,17230542.0,598823.0,52433184.0,,,,,,,,,,,,,,,,,,,,,,,,
402141,2021-05-08,GB,169027.0,35371669.0,438837.0,17669379.0,607864.0,53041048.0,,,,,,,,,,,,,,,,,,,,,,,,
402142,2021-05-09,GB,100626.0,35472295.0,187171.0,17856550.0,287797.0,53328845.0,,,,,,,,,,,,,,,,,,,,,,,,
402143,2021-05-10,GB,115053.0,35587348.0,231835.0,18088385.0,346888.0,53675733.0,,,,,,,,,,,,,,,,,,,,,,,,
402144,2021-05-11,GB,135113.0,35722461.0,350147.0,18438532.0,485260.0,54160993.0,,,,,,,,,,,,,,,,,,,,,,,,
402145,2021-05-12,GB,184210.0,35906671.0,452437.0,18890969.0,636647.0,54797640.0,,,,,,,,,,,,,,,,,,,,,,,,
402146,2021-05-13,GB,209284.0,36115955.0,428041.0,19319010.0,637325.0,55434965.0,,,,,,,,,,,,,,,,,,,,,,,,
402147,2021-05-14,GB,220068.0,36336023.0,393402.0,19712412.0,613470.0,56048435.0,,,,,,,,,,,,,,,,,,,,,,,,
402148,2021-05-15,GB,237331.0,36573354.0,391246.0,20103658.0,628577.0,56677012.0,,,,,,,,,,,,,,,,,,,,,,,,
402149,2021-05-16,GB,131318.0,36704672.0,183745.0,20287403.0,315063.0,56992075.0,,,,,,,,,,,,,,,,,,,,,,,,
402150,2021-05-17,GB,106733.0,36811405.0,259049.0,20546452.0,365782.0,57357857.0,,,,,,,,,,,,,,,,,,,,,,,,
402151,2021-05-18,GB,174100.0,36985505.0,324001.0,20870453.0,498101.0,57855958.0,,,,,,,,,,,,,,,,,,,,,,,,
402152,2021-05-19,GB,264858.0,37250363.0,369018.0,21239471.0,633876.0,58489834.0,,,,,,,,,,,,,,,,,,,,,,,,
402153,2021-05-20,GB,268251.0,37518614.0,420312.0,21659783.0,688563.0,59178397.0,,,,,,,,,,,,,,,,,,,,,,,,
402154,2021-05-21,GB,219657.0,37738271.0,426683.0,22086466.0,646340.0,59824737.0,,,,,,,,,,,,,,,,,,,,,,,,
402155,2021-05-22,GB,205410.0,37943681.0,556951.0,22643417.0,762361.0,60587098.0,,,,,,,,,,,,,,,,,,,,,,,,
402156,2021-05-23,GB,126357.0,38070038.0,252139.0,22895556.0,378496.0,60965594.0,,,,,,,,,,,,,,,,,,,,,,,,
402157,2021-05-24,GB,122379.0,38192417.0,332955.0,23228511.0,455334.0,61420928.0,,,,,,,,,,,,,,,,,,,,,,,,
402158,2021-05-25,GB,186147.0,38378564.0,387987.0,23616498.0,574134.0,61995062.0,,,,,,,,,,,,,,,,,,,,,,,,
402159,2021-05-26,GB,236119.0,38614683.0,427458.0,24043956.0,663577.0,62658639.0,,,,,,,,,,,,,,,,,,,,,,,,
402160,2021-05-27,GB,256517.0,38871200.0,434096.0,24478052.0,690613.0,63349252.0,,,,,,,,,,,,,,,,,,,,,,,,
402161,2021-05-28,GB,204442.0,39075642.0,435951.0,24914003.0,640393.0,63989645.0,,,,,,,,,,,,,,,,,,,,,,,,
402162,2021-05-29,GB,183526.0,39259168.0,418848.0,25332851.0,602374.0,64592019.0,,,,,,,,,,,,,,,,,,,,,,,,
402163,2021-05-30,GB,124887.0,39384055.0,206322.0,25539173.0,331209.0,64923228.0,,,,,,,,,,,,,,,,,,,,,,,,
402164,2021-05-31,GB,93103.0,39477158.0,195546.0,25734719.0,288649.0,65211877.0,,,,,,,,,,,,,,,,,,,,,,,,
402165,2021-06-01,GB,108507.0,39585665.0,338565.0,26073284.0,447072.0,65658949.0,,,,,,,,,,,,,,,,,,,,,,,,
402166,2021-06-02,GB,172763.0,39758428.0,349019.0,26422303.0,521782.0,66180731.0,,,,,,,,,,,,,,,,,,,,,,,,
402167,2021-06-03,GB,191266.0,39949694.0,377641.0,26799944.0,568907.0,66749638.0,,,,,,,,,,,,,,,,,,,,,,,,
402168,2021-06-04,GB,179924.0,40129618.0,388031.0,27187975.0,567955.0,67317593.0,,,,,,,,,,,,,,,,,,,,,,,,
402169,2021-06-05,GB,203613.0,40333231.0,473378.0,27661353.0,676991.0,67994584.0,,,,,,,,,,,,,,,,,,,,,,,,
402170,2021-06-06,GB,127345.0,40460576.0,259941.0,27921294.0,387286.0,68381870.0,,,,,,,,,,,,,,,,,,,,,,,,
402171,2021-06-07,GB,112941.0,40573517.0,306068.0,28227362.0,419009.0,68800879.0,,,,,,,,,,,,,,,,,,,,,,,,
402172,2021-06-08,GB,136802.0,40710319.0,313482.0,28540844.0,450284.0,69251163.0,,,,,,,,,,,,,,,,,,,,,,,,
402173,2021-06-09,GB,176559.0,40886878.0,316258.0,28857102.0,492817.0,69743980.0,,,,,,,,,,,,,,,,,,,,,,,,
402174,2021-06-10,GB,201607.0,41088485.0,308038.0,29165140.0,509645.0,70253625.0,,,,,,,,,,,,,,,,,,,,,,,,
402175,2021-06-11,GB,208531.0,41297016.0,307192.0,29472332.0,515723.0,70769348.0,,,,,,,,,,,,,,,,,,,,,,,,
402176,2021-06-12,GB,254185.0,41551201.0,320326.0,29792658.0,574511.0,71343859.0,,,,,,,,,,,,,,,,,,,,,,,,
402177,2021-06-13,GB,147228.0,41698429.0,181121.0,29973779.0,328349.0,71672208.0,,,,,,,,,,,,,,,,,,,,,,,,
402178,2021-06-14,GB,132627.0,41831056.0,235928.0,30209707.0,368555.0,72040763.0,,,,,,,,,,,,,,,,,,,,,,,,
402179,2021-06-15,GB,190033.0,42021089.0,230666.0,30440373.0,420699.0,72461462.0,,,,,,,,,,,,,,,,,,,,,,,,
402180,2021-06-16,GB,195565.0,42216654.0,234834.0,30675207.0,430399.0,72891861.0,,,,,,,,,,,,,,,,,,,,,,,,
402181,2021-06-17,GB,243978.0,42460632.0,223260.0,30898467.0,467238.0,73359099.0,,,,,,,,,,,,,,,,,,,,,,,,
402182,2021-06-18,GB,223140.0,42683772.0,205677.0,31104144.0,428817.0,73787916.0,,,,,,,,,,,,,,,,,,,,,,,,
402183,2021-06-19,GB,280241.0,42964013.0,236363.0,31340507.0,516604.0,74304520.0,,,,,,,,,,,,,,,,,,,,,,,,
402184,2021-06-20,GB,163750.0,43127763.0,109408.0,31449915.0,273158.0,74577678.0,,,,,,,,,,,,,,,,,,,,,,,,
402185,2021-06-21,GB,21080.0,43148843.0,39325.0,31489240.0,60405.0,74638083.0,,,,,,,,,,,,,,,,,,,,,,,,
402186,2021-06-22,GB,299837.0,43448680.0,250875.0,31740115.0,550712.0,75188795.0,,,,,,,,,,,,,,,,,,,,,,,,
402187,2021-06-23,GB,207647.0,43656327.0,167988.0,31908103.0,375635.0,75564430.0,,,,,,,,,,,,,,,,,,,,,,,,
402188,2021-06-24,GB,221534.0,43877861.0,177813.0,32085916.0,399347.0,75963777.0,,,,,,,,,,,,,,,,,,,,,,,,
402189,2021-06-25,GB,202497.0,44080358.0,174770.0,32260686.0,377267.0,76341044.0,,,,,,,,,,,,,,,,,,,,,,,,
402190,2021-06-26,GB,234441.0,44314799.0,199505.0,32460191.0,433946.0,76774990.0,,,,,,,,,,,,,,,,,,,,,,,,
402191,2021-06-27,GB,139712.0,44454511.0,123555.0,32583746.0,263267.0,77038257.0,,,,,,,,,,,,,,,,,,,,,,,,
402192,2021-06-28,GB,127260.0,44581771.0,138016.0,32721762.0,265276.0,77303533.0,,,,,,,,,,,,,,,,,,,,,,,,
402193,2021-06-29,GB,137991.0,44719762.0,150688.0,32872450.0,288679.0,77592212.0,,,,,,,,,,,,,,,,,,,,,,,,
402194,2021-06-30,GB,141216.0,44860978.0,175749.0,33048199.0,316965.0,77909177.0,,,,,,,,,,,,,,,,,,,,,,,,
402195,2021-07-01,GB,152525.0,45013503.0,193066.0,33241265.0,345591.0,78254768.0,,,,,,,,,,,,,,,,,,,,,,,,
402196,2021-07-02,GB,123605.0,45137108.0,177478.0,33418743.0,301083.0,78555851.0,,,,,,,,,,,,,,,,,,,,,,,,
402197,2021-07-03,GB,137389.0,45274497.0,196209.0,33614952.0,333598.0,78889449.0,,,,,,,,,,,,,,,,,,,,,,,,
402198,2021-07-04,GB,77222.0,45351719.0,111410.0,33726362.0,188632.0,79078081.0,,,,,,,,,,,,,,,,,,,,,,,,
402199,2021-07-05,GB,76962.0,45428681.0,147814.0,33874176.0,224776.0,79302857.0,,,,,,,,,,,,,,,,,,,,,,,,
402200,2021-07-06,GB,85811.0,45514492.0,153126.0,34027302.0,238937.0,79541794.0,,,,,,,,,,,,,,,,,,,,,,,,
402201,2021-07-07,GB,86953.0,45601445.0,171477.0,34198779.0,258430.0,79800224.0,,,,,,,,,,,,,,,,,,,,,,,,
402202,2021-07-08,GB,96430.0,45697875.0,175467.0,34374246.0,271897.0,80072121.0,,,,,,,,,,,,,,,,,,,,,,,,
402203,2021-07-09,GB,90083.0,45787958.0,178819.0,34553065.0,268902.0,80341023.0,,,,,,,,,,,,,,,,,,,,,,,,
402204,2021-07-10,GB,93763.0,45881721.0,211446.0,34764511.0,305209.0,80646232.0,,,,,,,,,,,,,,,,,,,,,,,,
402205,2021-07-11,GB,42000.0,45923721.0,107620.0,34872131.0,149620.0,80795852.0,,,,,,,,,,,,,,,,,,,,,,,,
402206,2021-07-12,GB,54296.0,45978017.0,125360.0,34997491.0,179656.0,80975508.0,,,,,,,,,,,,,,,,,,,,,,,,
402207,2021-07-13,GB,59073.0,46037090.0,158276.0,35155767.0,217349.0,81192857.0,,,,,,,,,,,,,,,,,,,,,,,,
402208,2021-07-14,GB,60374.0,46097464.0,185661.0,35341428.0,246035.0,81438892.0,,,,,,,,,,,,,,,,,,,,,,,,
402209,2021-07-15,GB,61681.0,46159145.0,201893.0,35543321.0,263574.0,81702466.0,,,,,,,,,,,,,,,,,,,,,,,,
402210,2021-07-16,GB,69491.0,46228636.0,202314.0,35745635.0,271805.0,81974271.0,,,,,,,,,,,,,,,,,,,,,,,,
402211,2021-07-17,GB,67217.0,46295853.0,225214.0,35970849.0,292431.0,82266702.0,,,,,,,,,,,,,,,,,,,,,,,,
402212,2021-07-18,GB,18186.0,46314039.0,128878.0,36099727.0,147064.0,82413766.0,,,,,,,,,,,,,,,,,,,,,,,,
402213,2021-07-19,GB,35670.0,46349709.0,143560.0,36243287.0,179230.0,82592996.0,,,,,,,,,,,,,,,,,,,,,,,,
402214,2021-07-20,GB,39035.0,46388744.0,161279.0,36404566.0,200314.0,82793310.0,,,,,,,,,,,,,,,,,,,,,,,,
402215,2021-07-21,GB,45101.0,46433845.0,183338.0,36587904.0,228439.0,83021749.0,,,,,,,,,,,,,,,,,,,,,,,,
