,date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
1652095,2021-06-18,SG,-39.0,-3.0,-26.0,-38.0,-30.0,27.0
1652096,2021-06-19,SG,-34.0,5.0,-15.0,-32.0,-2.0,15.0
1652097,2021-06-20,SG,-37.0,-5.0,-12.0,-38.0,-1.0,14.0
1652098,2021-06-21,SG,-23.0,4.0,-10.0,-34.0,-31.0,21.0
1652099,2021-06-22,SG,-25.0,2.0,-9.0,-35.0,-30.0,21.0
1652100,2021-06-23,SG,-26.0,-1.0,-9.0,-34.0,-30.0,21.0
1652101,2021-06-24,SG,-27.0,-5.0,-22.0,-34.0,-31.0,21.0
1652102,2021-06-25,SG,-23.0,4.0,-17.0,-33.0,-27.0,23.0
1652103,2021-06-26,SG,-18.0,11.0,-6.0,-25.0,3.0,12.0
1652104,2021-06-27,SG,-22.0,1.0,-9.0,-31.0,4.0,12.0
1652105,2021-06-28,SG,-21.0,6.0,-12.0,-31.0,-24.0,19.0
1652106,2021-06-29,SG,-24.0,1.0,-19.0,-32.0,-24.0,18.0
1652107,2021-06-30,SG,-24.0,-3.0,-13.0,-32.0,-25.0,17.0
1652108,2021-07-01,SG,-23.0,1.0,-15.0,-26.0,-22.0,18.0
1652109,2021-07-02,SG,-20.0,6.0,-18.0,-26.0,-18.0,20.0
1652110,2021-07-03,SG,-15.0,14.0,-7.0,-22.0,4.0,11.0
1652111,2021-07-04,SG,-19.0,5.0,-12.0,-28.0,5.0,12.0
1652112,2021-07-05,SG,-18.0,10.0,-12.0,-31.0,-29.0,20.0
1652113,2021-07-06,SG,-20.0,6.0,-16.0,-27.0,-20.0,18.0
1652114,2021-07-07,SG,-21.0,2.0,-13.0,-26.0,-21.0,18.0
1652115,2021-07-08,SG,-22.0,4.0,-16.0,-25.0,-21.0,17.0
1652116,2021-07-09,SG,-19.0,9.0,-21.0,-25.0,-17.0,20.0
1652117,2021-07-10,SG,-15.0,13.0,-21.0,-22.0,5.0,12.0
1652118,2021-07-11,SG,-18.0,4.0,-17.0,-27.0,6.0,12.0
1652119,2021-07-12,SG,-19.0,2.0,-30.0,-26.0,-20.0,17.0
1652120,2021-07-13,SG,-21.0,2.0,-33.0,-27.0,-20.0,18.0
1652121,2021-07-14,SG,-19.0,1.0,-17.0,-25.0,-19.0,17.0
1652122,2021-07-15,SG,-19.0,5.0,-13.0,-24.0,-19.0,16.0
1652123,2021-07-16,SG,-15.0,8.0,-14.0,-23.0,-15.0,18.0
1652124,2021-07-17,SG,-10.0,16.0,-3.0,-19.0,5.0,10.0
1652125,2021-07-18,SG,-14.0,7.0,-1.0,-27.0,7.0,11.0
1652126,2021-07-19,SG,-18.0,15.0,-7.0,-28.0,-24.0,17.0
1652127,2021-07-20,SG,-25.0,14.0,28.0,-47.0,-73.0,33.0
1652128,2021-07-21,SG,-20.0,-1.0,-13.0,-28.0,-21.0,18.0
1652129,2021-07-22,SG,-39.0,-3.0,-17.0,-32.0,-24.0,21.0
1652130,2021-07-23,SG,-38.0,2.0,-25.0,-33.0,-20.0,25.0
1652131,2021-07-24,SG,-33.0,8.0,-11.0,-34.0,0.0,17.0
1652132,2021-07-25,SG,-36.0,-1.0,-6.0,-40.0,1.0,16.0
1652133,2021-07-26,SG,-35.0,5.0,-12.0,-33.0,-24.0,21.0
1652134,2021-07-27,SG,-36.0,3.0,-7.0,-33.0,-23.0,21.0
1652135,2021-07-28,SG,-36.0,-3.0,-11.0,-32.0,-24.0,22.0
1652136,2021-07-29,SG,-37.0,0.0,-14.0,-31.0,-24.0,21.0
1652137,2021-07-30,SG,-35.0,5.0,-15.0,-32.0,-19.0,24.0
1652138,2021-07-31,SG,-30.0,11.0,-12.0,-32.0,0.0,16.0
1652139,2021-08-01,SG,-34.0,0.0,-14.0,-38.0,0.0,16.0
1652140,2021-08-02,SG,-33.0,5.0,-16.0,-32.0,-23.0,21.0
1652141,2021-08-03,SG,-34.0,5.0,-11.0,-32.0,-24.0,21.0
1652142,2021-08-04,SG,-35.0,-2.0,-14.0,-32.0,-24.0,21.0
1652143,2021-08-05,SG,-35.0,2.0,-12.0,-30.0,-23.0,21.0
1652144,2021-08-06,SG,-32.0,7.0,-11.0,-30.0,-20.0,24.0
1652145,2021-08-07,SG,-30.0,13.0,-16.0,-31.0,0.0,16.0
1652146,2021-08-08,SG,-30.0,4.0,2.0,-33.0,4.0,14.0
1652147,2021-08-09,SG,-30.0,20.0,42.0,-50.0,-74.0,36.0
1652148,2021-08-10,SG,-23.0,5.0,-6.0,-34.0,-30.0,21.0
1652149,2021-08-11,SG,-26.0,-3.0,-13.0,-29.0,-21.0,19.0
1652150,2021-08-12,SG,-26.0,-1.0,-17.0,-28.0,-22.0,19.0
1652151,2021-08-13,SG,-22.0,5.0,-16.0,-28.0,-17.0,21.0
1652152,2021-08-14,SG,-18.0,9.0,-15.0,-25.0,5.0,13.0
1652153,2021-08-15,SG,-20.0,2.0,-1.0,-30.0,7.0,12.0
1652154,2021-08-16,SG,-22.0,6.0,-13.0,-29.0,-21.0,18.0
1652155,2021-08-17,SG,-25.0,0.0,-19.0,-30.0,-21.0,18.0
1652156,2021-08-18,SG,-25.0,-4.0,-19.0,-28.0,-19.0,18.0
1652157,2021-08-19,SG,-24.0,-2.0,-22.0,-25.0,-19.0,17.0
1652158,2021-08-20,SG,-21.0,2.0,-29.0,-26.0,-15.0,20.0
1652159,2021-08-21,SG,-13.0,15.0,-2.0,-21.0,7.0,11.0
1652160,2021-08-22,SG,-20.0,0.0,-20.0,-29.0,9.0,12.0
1652161,2021-08-23,SG,-19.0,5.0,-10.0,-26.0,-17.0,16.0
1652162,2021-08-24,SG,-24.0,-5.0,-31.0,-28.0,-18.0,17.0
1652163,2021-08-25,SG,-21.0,-3.0,-17.0,-25.0,-17.0,16.0
1652164,2021-08-26,SG,-21.0,3.0,-16.0,-23.0,-18.0,15.0
1652165,2021-08-27,SG,-16.0,8.0,-12.0,-23.0,-13.0,17.0
1652166,2021-08-28,SG,-10.0,14.0,0.0,-19.0,7.0,10.0
1652167,2021-08-29,SG,-18.0,-1.0,-22.0,-28.0,8.0,11.0
1652168,2021-08-30,SG,-19.0,3.0,-26.0,-26.0,-18.0,16.0
1652169,2021-08-31,SG,-18.0,5.0,-17.0,-24.0,-17.0,15.0
1652170,2021-09-01,SG,-18.0,0.0,-15.0,-24.0,-17.0,15.0
1652171,2021-09-02,SG,-18.0,1.0,-23.0,-21.0,-18.0,16.0
1652172,2021-09-03,SG,-14.0,7.0,-5.0,-26.0,-25.0,20.0
1652173,2021-09-04,SG,-11.0,11.0,-7.0,-20.0,5.0,10.0
1652174,2021-09-05,SG,-13.0,7.0,5.0,-25.0,7.0,10.0
1652175,2021-09-06,SG,-15.0,9.0,-12.0,-28.0,-25.0,17.0
1652176,2021-09-07,SG,-15.0,6.0,-1.0,-27.0,-25.0,16.0
1652177,2021-09-08,SG,-18.0,-1.0,-4.0,-28.0,-25.0,18.0
1652178,2021-09-09,SG,-18.0,3.0,-6.0,-26.0,-26.0,17.0
1652179,2021-09-10,SG,-16.0,5.0,-10.0,-27.0,-23.0,20.0
1652180,2021-09-11,SG,-12.0,11.0,2.0,-22.0,4.0,11.0
1652181,2021-09-12,SG,-16.0,3.0,4.0,-28.0,5.0,11.0
1652182,2021-09-13,SG,-19.0,2.0,-18.0,-27.0,-19.0,17.0
1652183,2021-09-14,SG,-20.0,1.0,-8.0,-27.0,-20.0,17.0
1652184,2021-09-15,SG,-22.0,-4.0,-8.0,-27.0,-20.0,17.0
1652185,2021-09-16,SG,-22.0,0.0,-12.0,-25.0,-21.0,17.0
1652186,2021-09-17,SG,-17.0,3.0,-7.0,-25.0,-17.0,19.0
1652187,2021-09-18,SG,-13.0,10.0,3.0,-23.0,3.0,11.0
1652188,2021-09-19,SG,-20.0,-2.0,-14.0,-31.0,4.0,12.0
1652189,2021-09-20,SG,-19.0,8.0,-7.0,-28.0,-21.0,17.0
1652190,2021-09-21,SG,-21.0,1.0,4.0,-29.0,-21.0,17.0
1652191,2021-09-22,SG,-22.0,-5.0,-8.0,-29.0,-19.0,18.0
1652192,2021-09-23,SG,-23.0,-2.0,-11.0,-27.0,-20.0,18.0
1652193,2021-09-24,SG,-19.0,1.0,-12.0,-27.0,-17.0,20.0
1652194,2021-09-25,SG,-15.0,8.0,-6.0,-25.0,3.0,12.0
1652195,2021-09-26,SG,-17.0,-1.0,-4.0,-31.0,6.0,11.0
1652196,2021-09-27,SG,-27.0,-1.0,-26.0,-35.0,-25.0,21.0
1652197,2021-09-28,SG,-27.0,-2.0,-21.0,-36.0,-26.0,21.0
1652198,2021-09-29,SG,-28.0,-7.0,-17.0,-35.0,-26.0,22.0
1652199,2021-09-30,SG,-28.0,-4.0,-36.0,-32.0,-26.0,21.0
1652200,2021-10-01,SG,-27.0,-4.0,-34.0,-34.0,-23.0,24.0
1652201,2021-10-02,SG,-22.0,10.0,-12.0,-30.0,0.0,15.0
1652202,2021-10-03,SG,-25.0,-1.0,-8.0,-36.0,2.0,14.0
1652203,2021-10-04,SG,-25.0,4.0,-14.0,-35.0,-27.0,21.0
1652204,2021-10-05,SG,-26.0,4.0,-12.0,-35.0,-27.0,21.0
1652205,2021-10-06,SG,-27.0,-6.0,-11.0,-34.0,-27.0,22.0
1652206,2021-10-07,SG,-27.0,-3.0,-13.0,-33.0,-28.0,22.0
1652207,2021-10-08,SG,-23.0,2.0,-8.0,-33.0,-26.0,24.0
1652208,2021-10-09,SG,-20.0,7.0,-6.0,-30.0,-1.0,14.0
1652209,2021-10-10,SG,-24.0,-5.0,-19.0,-36.0,2.0,14.0
1652210,2021-10-11,SG,-22.0,5.0,-11.0,-34.0,-27.0,21.0
1652211,2021-10-12,SG,-24.0,2.0,-9.0,-34.0,-26.0,21.0
1652212,2021-10-13,SG,-25.0,-4.0,-9.0,-33.0,-26.0,21.0
1652213,2021-10-14,SG,-25.0,0.0,-10.0,-31.0,-26.0,20.0
1652214,2021-10-15,SG,-22.0,3.0,-13.0,-31.0,-22.0,22.0
1652215,2021-10-16,SG,-18.0,9.0,-3.0,-28.0,2.0,13.0
1652216,2021-10-17,SG,-23.0,-2.0,-16.0,-34.0,4.0,13.0
1652217,2021-10-18,SG,-22.0,6.0,-14.0,-33.0,-27.0,20.0
1652218,2021-10-19,SG,-23.0,4.0,-5.0,-33.0,-26.0,20.0
1652219,2021-10-20,SG,-27.0,-9.0,-21.0,-33.0,-25.0,21.0
1652220,2021-10-21,SG,-26.0,-2.0,-13.0,-31.0,-25.0,20.0
1652221,2021-10-22,SG,-22.0,2.0,-12.0,-31.0,-23.0,23.0
1652222,2021-10-23,SG,-18.0,9.0,-10.0,-27.0,2.0,13.0
1652223,2021-10-24,SG,-21.0,1.0,-2.0,-33.0,4.0,13.0
1652224,2021-10-25,SG,-22.0,2.0,-12.0,-32.0,-25.0,20.0
1652225,2021-10-26,SG,-23.0,1.0,-6.0,-32.0,-24.0,19.0
1652226,2021-10-27,SG,-24.0,-4.0,-12.0,-31.0,-23.0,20.0
1652227,2021-10-28,SG,-24.0,0.0,-14.0,-29.0,-23.0,19.0
1652228,2021-10-29,SG,-20.0,6.0,-10.0,-29.0,-21.0,21.0
1652229,2021-10-30,SG,-15.0,12.0,-5.0,-25.0,3.0,12.0
1652230,2021-10-31,SG,-20.0,1.0,-14.0,-31.0,6.0,12.0
1652231,2021-11-01,SG,-20.0,9.0,-17.0,-31.0,-25.0,19.0
1652232,2021-11-02,SG,-23.0,2.0,-22.0,-32.0,-26.0,20.0
1652233,2021-11-03,SG,-17.0,6.0,-9.0,-28.0,-27.0,18.0
1652234,2021-11-04,SG,-18.0,16.0,28.0,-41.0,-73.0,32.0
1652235,2021-11-05,SG,-21.0,0.0,-26.0,-31.0,-27.0,24.0
1652236,2021-11-06,SG,-15.0,8.0,-3.0,-25.0,3.0,12.0
1652237,2021-11-07,SG,-20.0,-1.0,-7.0,-31.0,5.0,12.0
1652238,2021-11-08,SG,-20.0,4.0,-14.0,-32.0,-26.0,19.0
1652239,2021-11-09,SG,-24.0,-2.0,-21.0,-33.0,-26.0,20.0
1652240,2021-11-10,SG,-24.0,-9.0,-28.0,-32.0,-25.0,20.0
1652241,2021-11-11,SG,-21.0,1.0,-15.0,-29.0,-25.0,19.0
1652242,2021-11-12,SG,-17.0,5.0,-10.0,-29.0,-22.0,21.0
1652243,2021-11-13,SG,-12.0,10.0,-9.0,-24.0,5.0,12.0
1652244,2021-11-14,SG,-13.0,4.0,10.0,-27.0,9.0,11.0
1652245,2021-11-15,SG,-19.0,6.0,-10.0,-31.0,-26.0,19.0
1652246,2021-11-16,SG,-19.0,2.0,-3.0,-31.0,-25.0,18.0
1652247,2021-11-17,SG,-21.0,-6.0,-9.0,-31.0,-25.0,19.0
1652248,2021-11-18,SG,-21.0,-1.0,-14.0,-29.0,-26.0,19.0
1652249,2021-11-19,SG,-16.0,3.0,-11.0,-28.0,-23.0,21.0
1652250,2021-11-20,SG,-10.0,8.0,-9.0,-22.0,6.0,11.0
1652251,2021-11-21,SG,-14.0,0.0,-3.0,-28.0,8.0,11.0
1652252,2021-11-22,SG,-14.0,4.0,-5.0,-30.0,-27.0,18.0
1652253,2021-11-23,SG,-17.0,-2.0,-9.0,-31.0,-27.0,18.0
1652254,2021-11-24,SG,-18.0,-8.0,-21.0,-30.0,-27.0,19.0
1652255,2021-11-25,SG,-15.0,-1.0,-6.0,-27.0,-27.0,17.0
1652256,2021-11-26,SG,-10.0,4.0,-5.0,-25.0,-23.0,19.0
1652257,2021-11-27,SG,-6.0,8.0,-8.0,-18.0,7.0,9.0
1652258,2021-11-28,SG,-6.0,4.0,11.0,-21.0,10.0,8.0
1652259,2021-11-29,SG,-11.0,6.0,-2.0,-28.0,-27.0,17.0
1652260,2021-11-30,SG,-11.0,5.0,1.0,-28.0,-26.0,17.0
1652261,2021-12-01,SG,-13.0,-2.0,0.0,-26.0,-26.0,17.0
1652262,2021-12-02,SG,-15.0,-1.0,-13.0,-25.0,-27.0,17.0
1652263,2021-12-03,SG,-9.0,8.0,1.0,-24.0,-24.0,18.0
1652264,2021-12-04,SG,-5.0,12.0,9.0,-16.0,6.0,8.0
1652265,2021-12-05,SG,-6.0,4.0,15.0,-20.0,9.0,8.0
1652266,2021-12-06,SG,-9.0,6.0,3.0,-27.0,-28.0,17.0
1652267,2021-12-07,SG,-10.0,4.0,10.0,-27.0,-26.0,16.0
1652268,2021-12-08,SG,-10.0,0.0,7.0,-26.0,-26.0,17.0
1652269,2021-12-09,SG,-11.0,3.0,3.0,-24.0,-26.0,16.0
1652270,2021-12-10,SG,-10.0,2.0,-16.0,-24.0,-23.0,19.0
1652271,2021-12-11,SG,-5.0,11.0,-11.0,-16.0,10.0,8.0
1652272,2021-12-12,SG,-3.0,7.0,16.0,-17.0,13.0,7.0
1652273,2021-12-13,SG,-7.0,10.0,8.0,-26.0,-27.0,16.0
1652274,2021-12-14,SG,-8.0,7.0,10.0,-25.0,-26.0,16.0
1652275,2021-12-15,SG,-8.0,1.0,8.0,-24.0,-26.0,16.0
1652276,2021-12-16,SG,-7.0,6.0,7.0,-22.0,-26.0,15.0
1652277,2021-12-17,SG,-6.0,9.0,-9.0,-22.0,-24.0,17.0
1652278,2021-12-18,SG,-2.0,13.0,0.0,-13.0,10.0,7.0
1652279,2021-12-19,SG,-2.0,8.0,14.0,-16.0,14.0,6.0
1652280,2021-12-20,SG,-1.0,17.0,10.0,-24.0,-28.0,15.0
1652281,2021-12-21,SG,-5.0,12.0,11.0,-24.0,-28.0,15.0
1652282,2021-12-22,SG,-5.0,5.0,9.0,-23.0,-27.0,16.0
1652283,2021-12-23,SG,-3.0,14.0,7.0,-20.0,-28.0,14.0
1652284,2021-12-24,SG,-5.0,23.0,0.0,-24.0,-30.0,20.0
1652285,2021-12-25,SG,-12.0,10.0,4.0,-24.0,-31.0,13.0
1652286,2021-12-26,SG,-6.0,2.0,16.0,-19.0,9.0,7.0
1652287,2021-12-27,SG,1.0,15.0,19.0,-25.0,-35.0,17.0
1652288,2021-12-28,SG,-3.0,11.0,24.0,-24.0,-29.0,16.0
1652289,2021-12-29,SG,-5.0,4.0,15.0,-24.0,-28.0,16.0
1652290,2021-12-30,SG,-3.0,11.0,11.0,-21.0,-29.0,15.0
1652291,2021-12-31,SG,-5.0,19.0,-8.0,-25.0,-32.0,21.0
1652292,2022-01-01,SG,-10.0,13.0,-7.0,-25.0,-33.0,14.0
1652293,2022-01-02,SG,-12.0,1.0,-39.0,-26.0,9.0,11.0
1652294,2022-01-03,SG,-4.0,18.0,-4.0,-26.0,-30.0,17.0
1652295,2022-01-04,SG,-11.0,9.0,-9.0,-23.0,-21.0,15.0
1652296,2022-01-05,SG,-13.0,2.0,-9.0,-21.0,-19.0,15.0
1652297,2022-01-06,SG,-13.0,7.0,-7.0,-19.0,-19.0,14.0
1652298,2022-01-07,SG,-11.0,8.0,-19.0,-19.0,-14.0,16.0
1652299,2022-01-08,SG,-2.0,19.0,1.0,-14.0,12.0,8.0
1652300,2022-01-09,SG,-3.0,13.0,8.0,-18.0,16.0,8.0
1652301,2022-01-10,SG,-9.0,15.0,-9.0,-20.0,-18.0,13.0
1652302,2022-01-11,SG,-11.0,9.0,-4.0,-20.0,-17.0,12.0
1652303,2022-01-12,SG,-12.0,3.0,-6.0,-19.0,-18.0,13.0
1652304,2022-01-13,SG,-13.0,7.0,-9.0,-18.0,-18.0,12.0
1652305,2022-01-14,SG,-10.0,10.0,-11.0,-19.0,-15.0,15.0
1652306,2022-01-15,SG,-3.0,18.0,0.0,-14.0,10.0,7.0
1652307,2022-01-16,SG,-5.0,12.0,3.0,-19.0,15.0,7.0
1652308,2022-01-17,SG,-12.0,10.0,-11.0,-21.0,-17.0,12.0
1652309,2022-01-18,SG,-12.0,9.0,-5.0,-21.0,-16.0,12.0
1652310,2022-01-19,SG,-13.0,1.0,-11.0,-21.0,-15.0,13.0
1652311,2022-01-20,SG,-13.0,4.0,-15.0,-19.0,-15.0,12.0
1652312,2022-01-21,SG,-8.0,13.0,-11.0,-19.0,-12.0,14.0
1652313,2022-01-22,SG,-2.0,21.0,-3.0,-15.0,10.0,8.0
1652314,2022-01-23,SG,-4.0,14.0,1.0,-19.0,14.0,8.0
1652315,2022-01-24,SG,-10.0,14.0,-12.0,-22.0,-15.0,13.0
1652316,2022-01-25,SG,-11.0,14.0,-6.0,-22.0,-15.0,12.0
1652317,2022-01-26,SG,-12.0,7.0,-10.0,-21.0,-16.0,13.0
1652318,2022-01-27,SG,-11.0,13.0,-13.0,-19.0,-16.0,12.0
1652319,2022-01-28,SG,-7.0,21.0,-15.0,-20.0,-12.0,15.0
1652320,2022-01-29,SG,-3.0,30.0,-9.0,-17.0,6.0,9.0
1652321,2022-01-30,SG,-6.0,24.0,-15.0,-21.0,11.0,8.0
1652322,2022-01-31,SG,-12.0,26.0,8.0,-29.0,-45.0,21.0
1652323,2022-02-01,SG,-33.0,-25.0,59.0,-44.0,-82.0,28.0
1652324,2022-02-02,SG,-24.0,-6.0,37.0,-44.0,-79.0,30.0
1652325,2022-02-03,SG,-15.0,7.0,2.0,-28.0,-36.0,20.0
1652326,2022-02-04,SG,-12.0,9.0,-4.0,-25.0,-22.0,19.0
1652327,2022-02-05,SG,-13.0,5.0,-7.0,-23.0,-1.0,11.0
1652328,2022-02-06,SG,-17.0,-7.0,-27.0,-28.0,6.0,11.0
1652329,2022-02-07,SG,-14.0,6.0,-14.0,-25.0,-17.0,15.0
1652330,2022-02-08,SG,-16.0,5.0,-12.0,-24.0,-17.0,14.0
1652331,2022-02-09,SG,-18.0,-5.0,-23.0,-25.0,-18.0,16.0
1652332,2022-02-10,SG,-19.0,-2.0,-37.0,-23.0,-18.0,15.0
1652333,2022-02-11,SG,-14.0,6.0,-28.0,-23.0,-14.0,17.0
1652334,2022-02-12,SG,-10.0,8.0,-14.0,-20.0,6.0,10.0
1652335,2022-02-13,SG,-11.0,3.0,-12.0,-24.0,9.0,10.0
1652336,2022-02-14,SG,-9.0,11.0,-8.0,-23.0,-17.0,14.0
1652337,2022-02-15,SG,-17.0,2.0,-14.0,-25.0,-17.0,15.0
1652338,2022-02-16,SG,-20.0,-8.0,-18.0,-25.0,-17.0,16.0
1652339,2022-02-17,SG,-19.0,-2.0,-14.0,-24.0,-17.0,16.0
1652340,2022-02-18,SG,-16.0,1.0,-14.0,-25.0,-14.0,18.0
1652341,2022-02-19,SG,-10.0,6.0,-5.0,-21.0,6.0,11.0
1652342,2022-02-20,SG,-15.0,-3.0,-15.0,-28.0,7.0,11.0
1652343,2022-02-21,SG,-16.0,3.0,-13.0,-27.0,-17.0,16.0
1652344,2022-02-22,SG,-16.0,1.0,-8.0,-26.0,-17.0,15.0
1652345,2022-02-23,SG,-20.0,-8.0,-13.0,-27.0,-17.0,16.0
1652346,2022-02-24,SG,-22.0,-7.0,-29.0,-26.0,-18.0,16.0
1652347,2022-02-25,SG,-17.0,-1.0,-20.0,-27.0,-15.0,18.0
1652348,2022-02-26,SG,-9.0,8.0,-8.0,-21.0,5.0,10.0
1652349,2022-02-27,SG,-14.0,0.0,-17.0,-27.0,7.0,10.0
1652350,2022-02-28,SG,-15.0,6.0,-15.0,-27.0,-17.0,15.0
1652351,2022-03-01,SG,-18.0,2.0,-16.0,-27.0,-17.0,15.0
1652352,2022-03-02,SG,-22.0,-7.0,-25.0,-28.0,-17.0,16.0
1652353,2022-03-03,SG,-21.0,-5.0,-28.0,-26.0,-17.0,16.0
1652354,2022-03-04,SG,-16.0,2.0,-21.0,-26.0,-13.0,17.0
1652355,2022-03-05,SG,-11.0,6.0,-20.0,-22.0,5.0,10.0
1652356,2022-03-06,SG,-12.0,3.0,-10.0,-25.0,6.0,9.0
1652357,2022-03-07,SG,-19.0,-4.0,-27.0,-29.0,-16.0,15.0
1652358,2022-03-08,SG,-18.0,-1.0,-15.0,-28.0,-15.0,14.0
1652359,2022-03-09,SG,-22.0,-10.0,-21.0,-29.0,-15.0,15.0
1652360,2022-03-10,SG,-22.0,-7.0,-24.0,-28.0,-15.0,15.0
1652361,2022-03-11,SG,-18.0,-4.0,-28.0,-28.0,-13.0,18.0
1652362,2022-03-12,SG,-11.0,5.0,-17.0,-22.0,6.0,9.0
1652363,2022-03-13,SG,-11.0,1.0,-10.0,-24.0,7.0,9.0
1652364,2022-03-14,SG,-16.0,-1.0,-15.0,-31.0,-21.0,16.0
1652365,2022-03-15,SG,-19.0,-4.0,-19.0,-31.0,-21.0,15.0
1652366,2022-03-16,SG,-18.0,-6.0,-14.0,-29.0,-21.0,16.0
1652367,2022-03-17,SG,-19.0,-7.0,-18.0,-28.0,-22.0,15.0
1652368,2022-03-18,SG,-15.0,-1.0,-14.0,-28.0,-20.0,18.0
1652369,2022-03-19,SG,-10.0,5.0,-8.0,-21.0,6.0,8.0
1652370,2022-03-20,SG,-12.0,1.0,-7.0,-25.0,7.0,8.0
1652371,2022-03-21,SG,-19.0,-3.0,-22.0,-28.0,-13.0,14.0
1652372,2022-03-22,SG,-20.0,-6.0,-19.0,-28.0,-12.0,13.0
1652373,2022-03-23,SG,-20.0,-10.0,-20.0,-28.0,-12.0,14.0
1652374,2022-03-24,SG,-21.0,-9.0,-24.0,-26.0,-12.0,13.0
1652375,2022-03-25,SG,-15.0,-4.0,-19.0,-24.0,-9.0,15.0
1652376,2022-03-26,SG,-8.0,5.0,-9.0,-18.0,8.0,7.0
1652377,2022-03-27,SG,-9.0,0.0,-3.0,-21.0,8.0,7.0
1652378,2022-03-28,SG,-18.0,-5.0,-22.0,-27.0,-12.0,13.0
1652379,2022-03-29,SG,-17.0,-6.0,-19.0,-26.0,-11.0,12.0
1652380,2022-03-30,SG,-17.0,-9.0,-16.0,-26.0,-11.0,13.0
1652381,2022-03-31,SG,-17.0,-3.0,-18.0,-23.0,-11.0,11.0
1652382,2022-04-01,SG,-14.0,-2.0,-19.0,-22.0,-8.0,13.0
1652383,2022-04-02,SG,-8.0,7.0,-18.0,-18.0,7.0,6.0
1652384,2022-04-03,SG,-15.0,-1.0,-22.0,-24.0,5.0,7.0
1652385,2022-04-04,SG,-20.0,-2.0,-22.0,-25.0,-10.0,11.0
1652386,2022-04-05,SG,-20.0,-5.0,-18.0,-25.0,-10.0,11.0
1652387,2022-04-06,SG,-22.0,-14.0,-27.0,-24.0,-9.0,12.0
1652388,2022-04-07,SG,-20.0,-7.0,-24.0,-22.0,-10.0,11.0
1652389,2022-04-08,SG,-15.0,-2.0,-22.0,-20.0,-6.0,13.0
1652390,2022-04-09,SG,-9.0,6.0,-20.0,-15.0,8.0,7.0
1652391,2022-04-10,SG,-11.0,0.0,-20.0,-18.0,7.0,7.0
1652392,2022-04-11,SG,-17.0,-3.0,-23.0,-22.0,-9.0,11.0
1652393,2022-04-12,SG,-16.0,-2.0,-17.0,-21.0,-8.0,10.0
1652394,2022-04-13,SG,-17.0,-9.0,-17.0,-21.0,-8.0,11.0
1652395,2022-04-14,SG,-11.0,1.0,-11.0,-16.0,-11.0,8.0
1652396,2022-04-15,SG,-11.0,10.0,-4.0,-33.0,-68.0,28.0
1652397,2022-04-16,SG,-11.0,1.0,-18.0,-19.0,4.0,7.0
1652398,2022-04-17,SG,-14.0,-7.0,-24.0,-21.0,7.0,7.0
1652399,2022-04-18,SG,-18.0,-5.0,-26.0,-22.0,-9.0,11.0
1652400,2022-04-19,SG,-19.0,-9.0,-24.0,-21.0,-7.0,10.0
1652401,2022-04-20,SG,-19.0,-12.0,-23.0,-21.0,-7.0,11.0
1652402,2022-04-21,SG,-19.0,-9.0,-26.0,-19.0,-8.0,11.0
1652403,2022-04-22,SG,-12.0,0.0,-22.0,-17.0,-4.0,12.0
1652404,2022-04-23,SG,-7.0,6.0,-21.0,-14.0,10.0,6.0
1652405,2022-04-24,SG,-9.0,2.0,-15.0,-17.0,9.0,7.0
1652406,2022-04-25,SG,-16.0,-2.0,-26.0,-19.0,-7.0,11.0
1652407,2022-04-26,SG,-14.0,-1.0,-17.0,-18.0,-5.0,9.0
1652408,2022-04-27,SG,-16.0,-9.0,-23.0,-17.0,-6.0,10.0
1652409,2022-04-28,SG,-15.0,-3.0,-25.0,-14.0,-7.0,9.0
1652410,2022-04-29,SG,-9.0,4.0,-21.0,-15.0,-6.0,11.0
1652411,2022-04-30,SG,-6.0,10.0,-20.0,-12.0,6.0,5.0
1652412,2022-05-01,SG,-6.0,4.0,0.0,-13.0,-4.0,4.0
1652413,2022-05-02,SG,0.0,24.0,30.0,-32.0,-72.0,23.0
1652414,2022-05-03,SG,-11.0,10.0,22.0,-33.0,-74.0,23.0
1652415,2022-05-04,SG,-15.0,-10.0,-22.0,-18.0,-11.0,11.0
1652416,2022-05-05,SG,-13.0,-3.0,-19.0,-15.0,-9.0,10.0
1652417,2022-05-06,SG,-10.0,0.0,-21.0,-16.0,-5.0,12.0
1652418,2022-05-07,SG,-9.0,1.0,-29.0,-15.0,6.0,6.0
1652419,2022-05-08,SG,-5.0,0.0,-19.0,-15.0,6.0,5.0
1652420,2022-05-09,SG,-12.0,-1.0,-21.0,-17.0,-6.0,10.0
1652421,2022-05-10,SG,-12.0,-2.0,-13.0,-16.0,-5.0,9.0
1652422,2022-05-11,SG,-13.0,-8.0,-19.0,-15.0,-5.0,9.0
1652423,2022-05-12,SG,-13.0,-4.0,-16.0,-14.0,-6.0,9.0
1652424,2022-05-13,SG,-9.0,1.0,-18.0,-15.0,-5.0,11.0
1652425,2022-05-14,SG,-8.0,5.0,-17.0,-14.0,5.0,5.0
1652426,2022-05-15,SG,-7.0,-3.0,-5.0,-13.0,-2.0,3.0
